thrower_x,thrower_y,possession_num,possession_throw,game_quarter,quarter_point,is_home_team,home_team_score,away_team_score,gameID,total_points,home_teamID,away_teamID,times,home_team_win,score_diff
12.75,19.87,1,1,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2880.0,1,0
3.57,25.7,1,2,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2874.818181818182,1,0
-7.29,22.2,1,3,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2869.6363636363635,1,0
-17.35,27.74,1,4,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2864.4545454545455,1,0
-26.45,33.34,1,5,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2859.272727272727,1,0
-21.06,28.76,1,6,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2854.090909090909,1,0
-16.03,27.08,1,7,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2848.909090909091,1,0
8.01,35.31,1,8,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2843.727272727273,1,0
18.28,45.21,1,9,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2838.5454545454545,1,0
10.92,39.9,1,10,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2833.3636363636365,1,0
11.22,51.11,1,11,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2828.181818181818,1,0
11.8,61.16,1,12,1,0,False,0,0,2023-06-30-DC-NY,0,empire,breeze,2823.0,1,0
4.02,15.27,1,1,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2822.0,1,-1
-10.17,21.34,1,2,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2816.764705882353,1,-1
-8.19,30.4,1,3,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2811.529411764706,1,-1
-18.28,43.84,1,4,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2806.2941176470586,1,-1
-0.62,40.84,1,5,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2801.0588235294117,1,-1
-9.62,41.38,1,6,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2795.823529411765,1,-1
1.43,41.65,1,7,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2790.5882352941176,1,-1
15.34,50.18,1,8,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2785.3529411764707,1,-1
2.25,47.11,1,9,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2780.1176470588234,1,-1
-15.01,52.09,1,10,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2774.8823529411766,1,-1
2.04,50.59,1,11,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2769.6470588235293,1,-1
11.04,59.99,1,12,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2764.4117647058824,1,-1
15.48,67.43,1,13,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2759.176470588235,1,-1
18.41,80.11,1,14,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2753.9411764705883,1,-1
1.02,71.45,1,15,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2748.7058823529414,1,-1
-4.92,81.2,1,16,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2743.470588235294,1,-1
-16.51,89.45,1,17,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2738.235294117647,1,-1
14.86,91.56,1,18,1,0,True,0,1,2023-06-30-DC-NY,1,empire,breeze,2733.0,1,-1
13.62,15.14,1,1,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2732.0,1,0
12.53,22.13,1,2,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2727.0588235294117,1,0
13.55,26.94,1,3,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2722.1176470588234,1,0
7.79,21.69,1,4,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2717.176470588235,1,0
19.67,36.91,1,5,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2712.235294117647,1,0
15.3,42.37,1,6,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2707.2941176470586,1,0
4.0,41.28,1,7,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2702.3529411764707,1,0
1.31,37.35,1,8,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2697.4117647058824,1,0
-7.44,34.51,1,9,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2692.470588235294,1,0
-8.97,46.09,1,10,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2687.529411764706,1,0
-19.6,49.07,1,11,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2682.5882352941176,1,0
-20.04,60.14,1,12,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2677.6470588235293,1,0
-16.62,71.06,1,13,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2672.7058823529414,1,0
3.86,70.26,1,14,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2667.764705882353,1,0
18.28,100.0,1,15,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2662.823529411765,1,0
-7.22,93.85,1,16,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2657.8823529411766,1,0
0.21,94.51,1,17,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2652.9411764705883,1,0
-10.28,95.09,1,18,1,0,False,1,1,2023-06-30-DC-NY,2,empire,breeze,2648.0,1,0
-4.03,13.09,1,1,1,0,True,1,2,2023-06-30-DC-NY,3,empire,breeze,2647.0,1,-1
4.09,19.02,1,2,1,0,True,1,2,2023-06-30-DC-NY,3,empire,breeze,2639.5,1,-1
-0.48,26.79,1,3,1,0,True,1,2,2023-06-30-DC-NY,3,empire,breeze,2632.0,1,-1
-8.39,37.29,1,4,1,0,True,1,2,2023-06-30-DC-NY,3,empire,breeze,2624.5,1,-1
-1.64,88.22,1,5,1,0,True,1,2,2023-06-30-DC-NY,3,empire,breeze,2617.0,1,-1
13.18,17.47,1,1,1,0,False,2,2,2023-06-30-DC-NY,4,empire,breeze,2616.0,1,0
5.68,20.67,1,2,1,0,False,2,2,2023-06-30-DC-NY,4,empire,breeze,2611.1,1,0
5.02,30.72,1,3,1,0,False,2,2,2023-06-30-DC-NY,4,empire,breeze,2606.2,1,0
15.81,31.09,1,4,1,0,False,2,2,2023-06-30-DC-NY,4,empire,breeze,2601.3,1,0
2.11,27.08,1,5,1,0,False,2,2,2023-06-30-DC-NY,4,empire,breeze,2596.4,1,0
-16.03,45.36,1,6,1,0,False,2,2,2023-06-30-DC-NY,4,empire,breeze,2591.5,1,0
-15.38,39.32,1,7,1,0,False,2,2,2023-06-30-DC-NY,4,empire,breeze,2586.6,1,0
-2.34,39.83,1,8,1,0,False,2,2,2023-06-30-DC-NY,4,empire,breeze,2581.7,1,0
12.82,55.41,1,9,1,0,False,2,2,2023-06-30-DC-NY,4,empire,breeze,2576.8,1,0
-13.78,67.43,1,1,1,0,True,2,2,2023-06-30-DC-NY,4,empire,breeze,2571.9,1,0
-15.21,90.2,1,2,1,0,True,2,2,2023-06-30-DC-NY,4,empire,breeze,2567.0,1,0
-19.53,28.9,1,1,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2566.0,1,1
-2.99,31.82,1,2,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2561.818181818182,1,1
-24.7,44.78,1,3,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2557.6363636363635,1,1
-15.67,49.66,1,4,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2553.4545454545455,1,1
-4.52,65.31,1,5,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2549.272727272727,1,1
2.69,69.83,1,6,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2545.090909090909,1,1
-8.31,67.79,1,7,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2540.909090909091,1,1
-11.59,76.6,1,8,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2536.727272727273,1,1
3.71,84.68,1,9,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2532.5454545454545,1,1
16.75,85.33,1,10,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2528.3636363636365,1,1
5.24,80.02,1,11,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2524.181818181818,1,1
2.25,84.68,1,12,1,0,False,3,2,2023-06-30-DC-NY,5,empire,breeze,2520.0,1,1
-2.39,30.06,1,1,1,0,True,3,3,2023-06-30-DC-NY,6,empire,breeze,2519.0,1,0
1.7,36.47,1,2,1,0,True,3,3,2023-06-30-DC-NY,6,empire,breeze,2513.1428571428573,1,0
-10.03,41.79,1,3,1,0,True,3,3,2023-06-30-DC-NY,6,empire,breeze,2507.285714285714,1,0
-18.9,58.02,1,4,1,0,True,3,3,2023-06-30-DC-NY,6,empire,breeze,2501.4285714285716,1,0
-8.73,50.38,1,5,1,0,True,3,3,2023-06-30-DC-NY,6,empire,breeze,2495.5714285714284,1,0
-2.32,66.13,1,6,1,0,True,3,3,2023-06-30-DC-NY,6,empire,breeze,2489.714285714286,1,0
14.93,69.68,1,7,1,0,True,3,3,2023-06-30-DC-NY,6,empire,breeze,2483.857142857143,1,0
14.93,78.54,1,8,1,0,True,3,3,2023-06-30-DC-NY,6,empire,breeze,2478.0,1,0
-7.58,10.19,1,1,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2477.0,1,1
-2.85,24.97,1,2,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2471.909090909091,1,1
18.5,39.39,1,3,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2466.818181818182,1,1
4.73,33.34,1,4,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2461.727272727273,1,1
-2.48,40.19,1,5,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2456.6363636363635,1,1
-1.97,46.23,1,6,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2451.5454545454545,1,1
15.81,59.34,1,7,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2446.4545454545455,1,1
14.71,67.79,1,8,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2441.3636363636365,1,1
10.27,59.34,1,9,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2436.272727272727,1,1
17.19,75.0,1,10,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2431.181818181818,1,1
10.34,68.3,1,11,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2426.090909090909,1,1
19.59,68.73,1,12,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2421.0,1,1
10.78,64.44,1,13,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2415.909090909091,1,1
1.16,67.57,1,14,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2410.818181818182,1,1
6.26,74.27,1,15,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2405.727272727273,1,1
16.83,74.78,1,16,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2400.6363636363635,1,1
10.41,72.81,1,17,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2395.5454545454545,1,1
7.72,67.13,1,18,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2390.4545454545455,1,1
-2.41,70.77,1,19,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2385.3636363636365,1,1
-14.87,75.29,1,20,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2380.2727272727275,1,1
-15.31,67.71,1,21,1,0,False,4,3,2023-06-30-DC-NY,7,empire,breeze,2375.181818181818,1,1
6.68,59.45,1,1,1,0,True,4,3,2023-06-30-DC-NY,7,empire,breeze,2370.090909090909,1,1
12.13,65.93,1,2,1,0,True,4,3,2023-06-30-DC-NY,7,empire,breeze,2365.0,1,1
6.99,9.53,1,1,1,0,False,5,3,2023-06-30-DC-NY,8,empire,breeze,2364.0,1,2
7.43,16.23,1,2,1,0,False,5,3,2023-06-30-DC-NY,8,empire,breeze,2358.6666666666665,1,2
6.92,21.48,1,3,1,0,False,5,3,2023-06-30-DC-NY,8,empire,breeze,2353.3333333333335,1,2
6.77,27.23,1,4,1,0,False,5,3,2023-06-30-DC-NY,8,empire,breeze,2348.0,1,2
11.0,23.66,1,5,1,0,False,5,3,2023-06-30-DC-NY,8,empire,breeze,2342.6666666666665,1,2
5.17,18.71,1,6,1,0,False,5,3,2023-06-30-DC-NY,8,empire,breeze,2337.3333333333335,1,2
-9.01,97.43,1,1,1,0,True,5,3,2023-06-30-DC-NY,8,empire,breeze,2332.0,1,2
8.74,11.43,1,1,1,0,False,6,3,2023-06-30-DC-NY,9,empire,breeze,2331.0,1,3
-1.83,23.44,1,2,1,0,False,6,3,2023-06-30-DC-NY,9,empire,breeze,2324.6,1,3
22.87,46.45,1,3,1,0,False,6,3,2023-06-30-DC-NY,9,empire,breeze,2318.2,1,3
15.22,60.36,1,4,1,0,False,6,3,2023-06-30-DC-NY,9,empire,breeze,2311.8,1,3
16.39,70.04,1,5,1,0,False,6,3,2023-06-30-DC-NY,9,empire,breeze,2305.4,1,3
12.82,81.26,1,6,1,0,False,6,3,2023-06-30-DC-NY,9,empire,breeze,2299.0,1,3
-11.05,14.11,1,1,1,0,True,6,4,2023-06-30-DC-NY,10,empire,breeze,2298.0,1,2
6.84,100.0,1,1,1,0,False,6,4,2023-06-30-DC-NY,10,empire,breeze,2291.777777777778,1,2
7.06,89.63,1,2,1,0,False,6,4,2023-06-30-DC-NY,10,empire,breeze,2285.5555555555557,1,2
1.74,83.59,1,3,1,0,False,6,4,2023-06-30-DC-NY,10,empire,breeze,2279.3333333333335,1,2
-6.71,83.08,1,4,1,0,False,6,4,2023-06-30-DC-NY,10,empire,breeze,2273.1111111111113,1,2
4.51,83.51,1,5,1,0,False,6,4,2023-06-30-DC-NY,10,empire,breeze,2266.8888888888887,1,2
-4.52,83.15,1,6,1,0,False,6,4,2023-06-30-DC-NY,10,empire,breeze,2260.6666666666665,1,2
3.78,79.51,1,7,1,0,False,6,4,2023-06-30-DC-NY,10,empire,breeze,2254.4444444444443,1,2
9.9,90.43,1,8,1,0,False,6,4,2023-06-30-DC-NY,10,empire,breeze,2248.222222222222,1,2
1.53,87.37,1,9,1,0,False,6,4,2023-06-30-DC-NY,10,empire,breeze,2242.0,1,2
8.11,24.0,1,1,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2241.0,1,1
-1.16,26.45,1,2,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2234.6,1,1
-6.28,35.72,1,3,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2228.2,1,1
-11.12,48.34,1,4,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2221.8,1,1
-14.74,60.68,1,5,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2215.4,1,1
2.38,50.18,1,6,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2209.0,1,1
-12.42,58.15,1,7,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2202.6,1,1
-17.94,65.31,1,8,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2196.2,1,1
-3.76,63.4,1,9,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2189.8,1,1
-11.12,70.22,1,10,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2183.4,1,1
-16.65,80.72,1,11,1,0,True,6,5,2023-06-30-DC-NY,11,empire,breeze,2177.0,1,1
6.33,9.32,1,1,1,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2176.0,1,2
1.53,20.31,1,2,1,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2171.0,1,2
1.89,30.72,1,3,1,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2166.0,1,2
16.46,51.11,1,4,1,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2161.0,1,2
0.0,40.0,1,1,2,0,True,7,5,2023-06-30-DC-NY,12,empire,breeze,2160.0,1,2
-18.21,48.54,1,2,2,0,True,7,5,2023-06-30-DC-NY,12,empire,breeze,2151.0,1,2
-24.56,65.72,1,3,2,0,True,7,5,2023-06-30-DC-NY,12,empire,breeze,2142.0,1,2
-7.51,20.0,1,1,2,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2133.0,1,2
-0.22,20.6,1,2,2,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2124.0,1,2
11.87,30.5,1,3,2,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2115.0,1,2
15.22,45.21,1,4,2,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2106.0,1,2
0.0,40.41,1,5,2,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2097.0,1,2
-11.52,44.63,1,6,2,0,False,7,5,2023-06-30-DC-NY,12,empire,breeze,2088.0,1,2
14.66,11.93,1,1,2,0,True,7,6,2023-06-30-DC-NY,13,empire,breeze,2087.0,1,1
16.77,41.25,1,2,2,0,True,7,6,2023-06-30-DC-NY,13,empire,breeze,2077.6666666666665,1,1
2.59,98.65,1,3,2,0,True,7,6,2023-06-30-DC-NY,13,empire,breeze,2068.3333333333335,1,1
9.41,94.15,1,4,2,0,True,7,6,2023-06-30-DC-NY,13,empire,breeze,2059.0,1,1
-17.35,14.12,1,1,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2058.0,1,2
-0.44,24.39,1,2,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2053.85,1,2
-14.43,25.84,1,3,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2049.7,1,2
-19.24,34.44,1,4,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2045.55,1,2
-2.77,29.63,1,5,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2041.4,1,2
10.34,30.5,1,6,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2037.25,1,2
-1.1,34.0,1,7,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2033.1,1,2
-10.28,33.85,1,8,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2028.95,1,2
-19.46,52.64,1,9,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2024.8,1,2
-19.6,63.78,1,10,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2020.65,1,2
-18.66,70.41,1,11,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2016.5,1,2
-14.87,79.58,1,12,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2012.35,1,2
-16.4,85.04,1,13,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2008.2,1,2
-6.42,80.89,1,14,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,2004.05,1,2
3.06,82.35,1,15,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,1999.9,1,2
-8.53,79.66,1,16,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,1995.75,1,2
-1.46,75.43,1,17,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,1991.6,1,2
-0.66,85.04,1,18,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,1987.45,1,2
4.59,81.62,1,19,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,1983.3,1,2
2.04,87.74,1,20,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,1979.15,1,2
-7.58,84.46,1,21,2,0,False,8,6,2023-06-30-DC-NY,14,empire,breeze,1975.0,1,2
16.3,9.34,1,1,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1974.0,1,1
2.31,13.56,1,2,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1968.7333333333333,1,1
0.34,28.56,1,3,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1963.4666666666667,1,1
-4.51,39.54,1,4,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1958.2,1,1
5.45,39.81,1,5,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1952.9333333333334,1,1
-9.69,48.0,1,6,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1947.6666666666667,1,1
-15.08,54.27,1,7,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1942.4,1,1
-1.1,49.29,1,8,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1937.1333333333332,1,1
15.61,54.61,1,9,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1931.8666666666668,1,1
19.91,68.45,1,10,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1926.6,1,1
9.88,60.2,1,11,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1921.3333333333333,1,1
-1.71,63.68,1,12,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1916.0666666666666,1,1
11.18,66.88,1,13,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1910.8,1,1
2.72,59.59,1,14,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1905.5333333333333,1,1
-4.03,55.02,1,15,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1900.2666666666667,1,1
-15.15,68.18,1,16,2,0,True,8,7,2023-06-30-DC-NY,15,empire,breeze,1895.0,1,1
9.61,20.0,1,1,2,0,False,9,7,2023-06-30-DC-NY,16,empire,breeze,1894.0,1,2
-1.24,24.17,1,2,2,0,False,9,7,2023-06-30-DC-NY,16,empire,breeze,1888.8125,1,2
-16.91,35.38,1,3,2,0,False,9,7,2023-06-30-DC-NY,16,empire,breeze,1883.625,1,2
0.43,40.7,1,4,2,0,False,9,7,2023-06-30-DC-NY,16,empire,breeze,1878.4375,1,2
14.06,45.0,1,5,2,0,False,9,7,2023-06-30-DC-NY,16,empire,breeze,1873.25,1,2
14.64,59.34,1,6,2,0,False,9,7,2023-06-30-DC-NY,16,empire,breeze,1868.0625,1,2
-17.87,49.02,1,1,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1862.875,1,2
-10.58,58.29,1,2,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1857.6875,1,2
-2.66,49.15,1,3,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1852.5,1,2
-19.24,61.49,1,4,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1847.3125,1,2
-4.78,51.68,1,5,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1842.125,1,2
-14.26,59.99,1,6,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1836.9375,1,2
-17.53,69.54,1,7,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1831.75,1,2
-18.42,80.45,1,8,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1826.5625,1,2
-11.67,79.09,1,9,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1821.375,1,2
0.68,75.47,1,10,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1816.1875,1,2
10.36,82.77,1,11,2,0,True,9,7,2023-06-30-DC-NY,16,empire,breeze,1811.0,1,2
0.0,40.0,1,1,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1810.0,1,3
16.24,40.26,1,2,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1804.2857142857142,1,3
16.68,47.33,1,3,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1798.5714285714284,1,3
20.32,67.2,1,4,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1792.857142857143,1,3
21.27,80.53,1,5,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1787.142857142857,1,3
14.86,69.46,1,6,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1781.4285714285716,1,3
7.35,64.95,1,7,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1775.7142857142858,1,3
-5.47,74.49,1,8,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1770.0,1,3
-10.21,85.99,1,9,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1764.2857142857142,1,3
-12.61,99.1,1,10,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1758.5714285714284,1,3
-13.12,91.23,1,11,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1752.857142857143,1,3
2.18,89.85,1,12,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1747.142857142857,1,3
14.2,95.46,1,13,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1741.4285714285716,1,3
-6.93,90.29,1,14,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1735.7142857142858,1,3
-12.17,96.11,1,15,2,0,False,10,7,2023-06-30-DC-NY,17,empire,breeze,1730.0,1,3
1.5,16.63,1,1,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1729.0,1,2
-0.28,34.4,1,2,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1722.88,1,2
-14.74,39.34,1,3,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1716.76,1,2
3.41,47.65,1,4,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1710.6399999999999,1,2
-9.11,20.0,1,1,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1704.52,1,2
5.9,20.09,1,2,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1698.4,1,2
-10.13,20.97,1,3,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1692.28,1,2
-15.96,30.29,1,4,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1686.16,1,2
-10.28,20.0,1,5,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1680.04,1,2
-8.24,30.5,1,6,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1673.92,1,2
-7.0,45.65,1,7,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1667.8,1,2
-13.51,20.04,2,1,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1661.68,1,2
-1.3,16.56,2,2,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1655.56,1,2
9.34,29.45,2,3,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1649.44,1,2
7.09,39.75,2,4,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1643.32,1,2
8.32,56.18,2,5,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1637.2,1,2
10.23,63.81,2,6,2,0,True,10,8,2023-06-30-DC-NY,18,empire,breeze,1631.08,1,2
7.86,20.0,2,1,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1624.96,1,2
-9.7,49.44,2,2,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1618.84,1,2
-16.69,66.33,2,3,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1612.72,1,2
-12.54,70.19,2,4,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1606.6,1,2
-2.26,69.75,2,5,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1600.48,1,2
4.08,73.47,2,6,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1594.36,1,2
-7.73,82.2,2,7,2,0,False,10,8,2023-06-30-DC-NY,18,empire,breeze,1588.24,1,2
