,Name,Team,#,PP,OPP,DPP,AST,GLS,BLK,+/-,Rcv Yds,Thr Yds,Yds,Cmp,Cmp%,HA,T,S,C,D,game_info
16,Furse,CHI,9,7,1,6,1,1,0,2,13,1,14,12,100,1,0,0,0,0,2021-07-02-MAD-CHI
17,Artemakis,CHI,2,9,8,1,1,1,0,2,186,55,241,10,100,2,0,0,0,0,2021-07-02-MAD-CHI
18,Alanguilan,CHI,10,11,1,10,0,0,2,2,39,-28,11,5,100,0,0,0,0,0,2021-07-02-MAD-CHI
19,Wilen,MAD,16,13,12,1,0,2,0,1,235,109,344,16,94,2,1,0,0,0,2021-07-02-MAD-CHI
20,Ranabhat,MAD,19,12,5,7,0,1,0,1,19,4,23,1,100,0,0,0,0,0,2021-07-02-MAD-CHI
21,Meshnick,MAD,2,19,6,13,0,0,1,1,30,15,45,6,100,0,0,0,0,0,2021-07-02-MAD-CHI
22,Marks,MAD,74,17,3,14,0,1,0,1,19,7,26,4,100,0,0,0,0,0,2021-07-02-MAD-CHI
23,Annen,MAD,7,8,3,5,1,0,0,1,26,42,68,5,100,0,0,0,0,0,2021-07-02-MAD-CHI
24,Herrera,CHI,8,10,9,1,1,0,0,1,49,104,153,15,100,1,0,0,0,0,2021-07-02-MAD-CHI
25,Wham,MAD,31,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-02-MAD-CHI
26,Schewe,MAD,66,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-02-MAD-CHI
27,Pruess,MAD,14,17,15,2,0,0,1,0,38,355,393,57,98,2,1,0,0,0,2021-07-02-MAD-CHI
28,Power,MAD,71,14,14,0,0,1,0,0,69,108,177,26,96,0,0,1,0,0,2021-07-02-MAD-CHI
29,Marty,MAD,42,11,1,10,0,0,0,0,17,-2,15,2,100,1,0,0,0,0,2021-07-02-MAD-CHI
30,"Johnson, Avery",MAD,21,13,12,1,1,0,0,0,137,19,156,14,93,0,1,0,0,0,2021-07-02-MAD-CHI
31,Goldenberg,MAD,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-02-MAD-CHI
32,Tornabene,CHI,21,15,1,14,0,0,0,0,17,-10,7,3,100,0,0,0,0,0,2021-07-02-MAD-CHI
33,Robinson,CHI,45,13,2,11,0,1,0,0,37,28,65,8,88,1,1,0,0,0,2021-07-02-MAD-CHI
34,Kaminsky,CHI,14,9,2,7,0,0,0,0,10,2,12,3,100,1,0,0,0,0,2021-07-02-MAD-CHI
35,Goff,CHI,11,17,3,14,0,1,0,0,100,-33,67,6,100,0,0,0,0,1,2021-07-02-MAD-CHI
36,Blais,CHI,99,10,1,9,0,0,0,0,15,13,28,1,100,0,0,0,0,0,2021-07-02-MAD-CHI
37,Vallee,CHI,94,14,2,12,0,0,0,-1,1,-14,-13,3,75,0,1,0,0,0,2021-07-02-MAD-CHI
38,Burril,CHI,12,13,12,1,0,0,0,-1,27,39,66,6,85,2,1,0,0,0,2021-07-02-MAD-CHI
39,Wilson,MAD,9,16,5,11,0,0,0,-2,15,78,93,11,84,1,2,0,0,0,2021-07-02-MAD-CHI
0,Laurence,SJ,51,19,17,2,5,4,1,10,257,255,512,15,100,1,0,0,0,0,2021-08-13-SEA-SJ
1,Le,SEA,80,11,8,3,1,3,2,6,161,19,180,28,100,2,0,0,0,0,2021-08-13-SEA-SJ
2,Lofink,SEA,81,19,19,0,4,2,0,5,54,196,250,13,92,1,1,0,0,0,2021-08-13-SEA-SJ
3,Sanchez,SJ,22,18,16,2,1,3,1,4,196,30,226,17,100,1,0,0,0,1,2021-08-13-SEA-SJ
4,"Thompson, S",SJ,18,15,2,13,1,0,3,4,60,67,127,7,100,0,0,0,0,0,2021-08-13-SEA-SJ
5,Moore,SJ,9,14,1,13,0,2,3,4,104,68,172,6,85,1,1,0,0,0,2021-08-13-SEA-SJ
6,"Lopez-Escarez, A",SEA,17,13,2,11,0,1,3,3,28,33,61,4,80,1,1,0,0,0,2021-08-13-SEA-SJ
7,Brown,SEA,88,19,18,1,2,2,0,3,165,59,224,16,94,3,1,0,0,0,2021-08-13-SEA-SJ
8,Pien,SJ,4,12,0,12,0,2,1,3,29,44,73,6,100,1,0,0,0,0,2021-08-13-SEA-SJ
9,Miller,SJ,0,13,3,10,1,2,0,3,82,19,101,2,100,1,0,0,0,0,2021-08-13-SEA-SJ
10,Earley,SJ,84,17,15,2,0,2,1,3,90,16,106,8,100,3,0,0,0,0,2021-08-13-SEA-SJ
11,Jacobs,SEA,55,18,4,14,0,0,3,2,7,20,27,2,66,0,1,0,0,0,2021-08-13-SEA-SJ
12,Martin,SEA,12,20,2,18,2,0,1,2,50,88,138,9,100,1,0,0,0,1,2021-08-13-SEA-SJ
13,Casio,SEA,5,19,19,0,2,0,0,2,38,126,164,24,100,2,0,0,0,0,2021-08-13-SEA-SJ
14,Thahir,SJ,12,17,14,3,3,1,1,2,151,63,214,9,81,0,2,0,0,1,2021-08-13-SEA-SJ
15,Kissmann,SJ,,19,17,2,2,0,0,2,20,109,129,21,100,0,0,0,0,0,2021-08-13-SEA-SJ
16,Magsig,SJ,,12,0,12,1,1,0,2,115,25,140,9,100,0,0,0,0,0,2021-08-13-SEA-SJ
17,Worthington,SEA,90,19,4,15,0,0,2,1,13,37,50,7,87,0,1,0,0,0,2021-08-13-SEA-SJ
18,Zhou,SEA,82,13,1,12,1,0,0,1,69,72,141,8,100,0,0,0,0,0,2021-08-13-SEA-SJ
19,Ramirez,SEA,73,16,4,12,0,1,0,1,48,13,61,6,100,0,0,0,0,0,2021-08-13-SEA-SJ
20,Brisbois,SEA,69,12,3,9,0,1,1,1,78,19,97,4,80,0,1,0,0,0,2021-08-13-SEA-SJ
21,Thorne,SJ,23,16,3,13,0,0,2,1,102,86,188,14,93,1,1,0,0,0,2021-08-13-SEA-SJ
22,"Chang, S",SJ,30,16,14,2,1,1,0,1,97,242,339,34,97,2,1,0,0,0,2021-08-13-SEA-SJ
23,Bubernak,SEA,21,14,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-13-SEA-SJ
24,Lin,SEA,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-13-SEA-SJ
25,Williams,SEA,26,5,2,3,1,0,0,0,48,41,89,7,100,0,0,0,0,1,2021-08-13-SEA-SJ
26,Lane III,SEA,70,16,13,3,0,0,0,0,6,35,41,23,100,2,0,0,0,0,2021-08-13-SEA-SJ
27,Munoz,SEA,11,6,5,1,0,0,1,0,38,12,50,5,83,0,1,0,0,0,2021-08-13-SEA-SJ
28,Levinsky,SJ,17,13,1,12,1,0,0,0,70,-14,56,8,88,0,1,0,0,0,2021-08-13-SEA-SJ
29,Williams,SJ,87,11,0,11,0,0,1,0,17,13,30,1,100,0,0,0,0,1,2021-08-13-SEA-SJ
30,Tien,SJ,7,15,2,13,0,0,0,0,9,9,18,3,100,0,0,0,0,0,2021-08-13-SEA-SJ
31,Norden,SJ,3,21,17,4,4,1,1,0,74,293,367,49,89,5,6,0,0,0,2021-08-13-SEA-SJ
32,Fein,SJ,8,12,0,12,0,1,0,0,36,14,50,5,83,0,1,0,0,0,2021-08-13-SEA-SJ
33,"Lopez-Escarez, D",SEA,3,12,2,10,0,1,1,-1,72,37,109,2,40,0,3,0,0,0,2021-08-13-SEA-SJ
34,Barden,SEA,25,19,18,1,0,3,0,-1,268,-13,255,7,63,0,4,0,0,0,2021-08-13-SEA-SJ
35,Steen,SEA,23,20,19,1,1,2,0,-1,201,102,303,9,81,1,2,0,0,2,2021-08-13-SEA-SJ
36,Eckert,SEA,86,22,22,0,2,0,1,-2,-14,434,420,76,93,2,5,0,0,0,2021-08-13-SEA-SJ
37,Sokolowsky,SJ,24,13,3,10,0,0,0,-2,-36,84,48,9,81,2,2,0,0,0,2021-08-13-SEA-SJ
38,"Chang, P",SJ,43,9,0,9,0,0,0,-2,-7,70,63,9,81,0,2,0,0,0,2021-08-13-SEA-SJ
39,Grant,SJ,13,11,1,10,0,0,0,-2,33,6,39,2,100,1,0,0,0,2,2021-08-13-SEA-SJ
0,Kline,NY,10,20,18,2,1,4,0,5,206,41,247,9,100,0,0,0,0,0,2021-08-13-NY-PHI
1,Pollard,PHI,17,20,10,10,3,1,1,5,191,145,336,13,100,1,0,0,0,0,2021-08-13-NY-PHI
2,Martin,PHI,4,23,18,5,1,5,1,5,283,66,349,21,91,0,2,0,0,0,2021-08-13-NY-PHI
3,Lithio,NY,54,23,21,2,1,3,1,4,247,27,274,13,92,1,1,0,0,0,2021-08-13-NY-PHI
4,Weaver,NY,48,20,18,2,1,3,0,4,83,234,317,30,100,2,0,0,0,0,2021-08-13-NY-PHI
5,Williams,NY,11,26,21,5,5,0,1,4,313,345,658,59,96,4,2,0,0,0,2021-08-13-NY-PHI
6,Jagt,NY,4,25,21,4,4,5,0,4,371,121,492,25,83,4,5,0,0,0,2021-08-13-NY-PHI
7,Pastor,PHI,1,19,18,1,1,3,0,4,215,39,254,12,100,1,0,0,0,0,2021-08-13-NY-PHI
8,Glazer,PHI,14,20,18,2,2,2,0,4,127,181,308,20,100,4,0,0,0,0,2021-08-13-NY-PHI
9,DiGiorgio,PHI,45,15,13,2,2,3,0,4,114,45,159,11,91,0,1,0,0,0,2021-08-13-NY-PHI
10,Chartock,NY,3,22,20,2,3,0,1,3,124,360,484,64,98,2,1,0,0,0,2021-08-13-NY-PHI
11,Arcata,PHI,22,20,6,14,2,1,0,3,62,186,248,11,100,1,0,0,0,0,2021-08-13-NY-PHI
12,"Drost, R",NY,80,14,1,13,0,1,1,2,53,31,84,6,100,2,0,0,0,0,2021-08-13-NY-PHI
13,"Feder, S",NY,31,13,1,12,1,1,0,2,55,28,83,2,100,0,0,0,0,0,2021-08-13-NY-PHI
14,Alorro,NY,30,14,1,13,1,0,1,2,8,48,56,5,100,0,0,0,0,0,2021-08-13-NY-PHI
15,Holmes,NY,23,10,0,10,0,1,1,2,47,0,47,0,0,0,0,0,0,0,2021-08-13-NY-PHI
16,Nardelli,PHI,99,17,4,13,1,1,0,2,18,25,43,2,100,1,0,0,0,0,2021-08-13-NY-PHI
17,Masino,PHI,26,17,2,15,0,1,2,2,29,14,43,1,50,0,1,0,0,0,2021-08-13-NY-PHI
18,LaBar,NY,20,10,0,10,0,0,1,1,13,29,42,2,100,0,0,0,0,0,2021-08-13-NY-PHI
19,Babbitt,NY,87,16,4,12,0,1,0,1,56,20,76,3,100,0,0,0,0,0,2021-08-13-NY-PHI
20,Katz,NY,28,17,5,12,2,0,0,1,34,97,131,13,92,0,1,0,0,0,2021-08-13-NY-PHI
21,Mott,PHI,81,23,18,5,2,1,1,1,191,292,483,38,92,0,3,0,0,0,2021-08-13-NY-PHI
22,Heyman,PHI,44,17,9,8,1,1,0,1,76,-6,70,2,100,1,0,0,0,1,2021-08-13-NY-PHI
23,Dietrich,PHI,35,9,1,8,0,0,1,1,32,-1,31,3,100,0,0,0,0,0,2021-08-13-NY-PHI
24,M'Bae Vogel,NY,32,13,2,11,0,0,0,0,23,-45,-22,5,100,0,0,0,0,0,2021-08-13-NY-PHI
25,Olcese,NY,22,10,0,10,0,0,0,0,-15,53,38,3,100,0,0,0,0,0,2021-08-13-NY-PHI
26,Stevens,NY,17,18,16,2,0,1,0,0,78,53,131,12,92,1,1,0,0,0,2021-08-13-NY-PHI
27,"Drost, M",NY,16,13,1,12,0,0,0,0,27,1,28,3,100,0,0,0,0,0,2021-08-13-NY-PHI
28,Witmer,PHI,50,17,3,14,0,0,1,0,21,52,73,2,100,0,0,0,0,1,2021-08-13-NY-PHI
29,Owens,PHI,88,20,11,9,2,0,1,0,68,137,205,14,82,2,3,0,0,0,2021-08-13-NY-PHI
30,Michel,PHI,23,12,4,8,0,0,0,0,82,18,100,3,100,2,0,0,0,0,2021-08-13-NY-PHI
31,Esser,PHI,10,11,1,10,0,0,0,0,24,27,51,3,100,1,0,0,0,0,2021-08-13-NY-PHI
32,Damiano,PHI,0,19,18,1,2,0,0,0,21,352,373,44,95,4,2,0,0,0,2021-08-13-NY-PHI
33,Campanella,PHI,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-13-NY-PHI
34,LeMar,NY,12,11,0,11,0,0,0,-1,-4,24,20,2,66,0,1,0,0,0,2021-08-13-NY-PHI
35,Rueschemeyer-Bailey,NY,9,16,4,12,1,0,0,-1,-91,229,138,23,92,3,2,0,0,0,2021-08-13-NY-PHI
36,Chun Moy,NY,5,10,0,10,0,0,1,-1,87,19,106,2,50,1,2,0,0,0,2021-08-13-NY-PHI
37,Mohler,PHI,13,6,2,4,0,0,0,-1,18,1,19,2,100,1,0,0,0,1,2021-08-13-NY-PHI
38,Little,PHI,25,11,1,10,0,0,0,-1,5,0,5,0,0,0,0,0,0,1,2021-08-13-NY-PHI
39,Lillis,PHI,3,12,4,8,0,0,0,-1,16,20,36,2,66,0,1,0,0,0,2021-08-13-NY-PHI
0,Cable,BOS,27,24,21,3,5,2,1,7,248,253,501,10,90,2,1,0,0,0,2021-08-13-PIT-BOS
1,McCann,BOS,13,19,1,18,3,1,2,6,61,120,181,13,100,1,0,0,0,0,2021-08-13-PIT-BOS
2,Towle,PIT,48,25,22,3,2,3,1,5,201,152,353,18,94,4,1,0,0,0,2021-08-13-PIT-BOS
3,Sheppard,PIT,1,25,22,3,2,3,1,5,267,101,368,26,100,3,0,0,0,1,2021-08-13-PIT-BOS
4,Edmonds,PIT,8,26,23,3,4,3,1,5,206,207,413,43,93,1,3,0,0,0,2021-08-13-PIT-BOS
5,Tetreault,BOS,42,19,1,18,2,2,2,5,157,46,203,5,100,0,0,0,0,1,2021-08-13-PIT-BOS
6,Stewart,BOS,23,18,12,6,2,3,1,5,90,148,238,10,90,1,1,0,0,0,2021-08-13-PIT-BOS
7,Halkyard,BOS,4,20,18,2,0,5,2,5,192,45,237,7,87,2,1,0,0,1,2021-08-13-PIT-BOS
8,Colicchio,PIT,16,27,23,4,3,4,0,4,239,159,398,23,92,3,2,0,0,1,2021-08-13-PIT-BOS
9,Rick,BOS,7,18,3,15,2,1,1,4,-6,49,43,8,100,1,0,0,0,0,2021-08-13-PIT-BOS
10,Davis,BOS,8,17,17,0,3,2,0,4,161,70,231,7,100,0,0,0,0,1,2021-08-13-PIT-BOS
11,Yarter,PIT,46,16,5,11,1,0,2,3,23,26,49,6,100,0,0,0,0,0,2021-08-13-PIT-BOS
12,Bartoli,BOS,80,18,3,15,0,2,1,3,101,-8,93,3,100,0,0,0,0,0,2021-08-13-PIT-BOS
13,Newell,PIT,26,25,22,3,4,2,0,2,193,97,290,15,78,2,4,0,0,0,2021-08-13-PIT-BOS
14,Mogielski,PIT,32,20,6,14,1,1,0,2,56,21,77,4,100,0,0,0,0,0,2021-08-13-PIT-BOS
15,Furdella,PIT,14,26,23,3,1,1,0,2,53,285,338,37,100,1,0,0,0,0,2021-08-13-PIT-BOS
16,Wariner,BOS,14,18,2,16,1,0,1,2,24,16,40,5,100,2,0,0,0,0,2021-08-13-PIT-BOS
17,Johnson,BOS,15,23,22,1,2,2,1,2,300,208,508,17,89,4,2,0,0,1,2021-08-13-PIT-BOS
18,Donadio,BOS,24,17,1,16,0,1,1,2,41,115,156,7,100,1,0,0,0,0,2021-08-13-PIT-BOS
19,Davis-Brand,BOS,31,19,14,5,3,1,0,2,192,183,375,20,90,3,2,0,0,0,2021-08-13-PIT-BOS
20,Zaccardi,PIT,20,14,5,9,0,1,0,1,12,97,109,9,100,0,0,0,0,0,2021-08-13-PIT-BOS
21,Mast,PIT,2,26,23,3,1,1,0,1,212,356,568,53,98,3,1,0,0,0,2021-08-13-PIT-BOS
22,Hansen,PIT,88,10,0,10,0,0,1,1,14,10,24,3,100,0,0,0,0,0,2021-08-13-PIT-BOS
23,"Graber, C",PIT,23,16,5,11,0,1,0,1,111,4,115,5,100,0,0,0,0,0,2021-08-13-PIT-BOS
24,Taylor,BOS,0,17,17,0,1,0,0,1,76,134,210,14,100,1,0,0,0,0,2021-08-13-PIT-BOS
25,Sadok,BOS,3,18,18,0,0,2,0,1,149,257,406,25,96,3,1,0,0,0,2021-08-13-PIT-BOS
26,Bullock,BOS,16,19,2,17,0,0,1,1,58,28,86,5,100,0,0,0,0,0,2021-08-13-PIT-BOS
27,Babcock,BOS,19,17,17,0,2,0,0,1,111,273,384,23,95,1,1,0,0,0,2021-08-13-PIT-BOS
28,Thompson,PIT,27,11,0,11,0,0,0,0,-1,4,3,1,100,0,0,0,0,0,2021-08-13-PIT-BOS
29,O'Brien,PIT,51,11,0,11,0,0,0,0,8,7,15,4,100,1,0,0,0,0,2021-08-13-PIT-BOS
30,Gruntz,PIT,37,12,0,12,0,0,0,0,3,9,12,2,100,0,0,0,0,0,2021-08-13-PIT-BOS
31,Davis,PIT,3,11,0,11,0,0,1,0,20,16,36,1,100,0,0,0,0,1,2021-08-13-PIT-BOS
32,Cooper,PIT,29,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-13-PIT-BOS
33,Kellman,BOS,87,17,2,15,0,1,0,0,14,24,38,2,66,0,1,0,0,0,2021-08-13-PIT-BOS
34,"Fortin, E",BOS,28,18,1,17,0,0,0,0,29,-10,19,4,100,0,0,0,0,0,2021-08-13-PIT-BOS
35, Eberhard,BOS,2,18,1,17,0,1,0,0,13,28,41,5,83,2,1,0,0,0,2021-08-13-PIT-BOS
36,Reppermund,PIT,6,18,6,12,1,0,0,-1,23,66,89,9,81,0,2,0,0,0,2021-08-13-PIT-BOS
37,Mcnamara,PIT,41,15,5,10,0,0,0,-1,25,72,97,12,92,0,1,0,0,0,2021-08-13-PIT-BOS
38,Yudkovich,BOS,25,17,2,15,0,0,0,-1,12,46,58,7,87,1,1,0,0,0,2021-08-13-PIT-BOS
39,VanDusen,PIT,95,26,6,20,0,0,2,-3,115,90,205,17,80,2,3,1,0,1,2021-08-13-PIT-BOS
0,Poitte-Sokolsky,MTL,28,19,17,2,3,2,0,5,238,116,354,18,100,3,0,0,0,0,2021-08-12-OTT-MTL
1,Lemieux,MTL,6,20,17,3,2,1,2,5,112,312,424,42,100,1,0,0,0,0,2021-08-12-OTT-MTL
2,Hill,OTT,95,19,16,3,3,3,0,4,226,80,306,12,85,0,2,0,0,0,2021-08-12-OTT-MTL
3,Arsenault,OTT,22,20,16,4,0,4,1,4,233,78,311,14,93,2,1,0,0,0,2021-08-12-OTT-MTL
4,Renaud,OTT,20,16,13,3,3,1,1,4,131,132,263,16,94,2,1,0,0,0,2021-08-12-OTT-MTL
5,Goderre,MTL,27,19,17,2,3,2,0,4,-26,159,133,33,97,2,1,0,0,0,2021-08-12-OTT-MTL
6,Arsenault,MTL,13,17,4,13,1,0,4,4,48,49,97,13,92,1,1,0,0,0,2021-08-12-OTT-MTL
7,Cantal,OTT,88,16,1,15,0,1,3,3,22,2,24,3,75,0,1,0,0,0,2021-08-12-OTT-MTL
8,Campbell,OTT,56,10,2,8,0,1,2,3,60,47,107,2,100,1,0,0,0,0,2021-08-12-OTT-MTL
9,Limoges,MTL,82,8,3,5,1,1,2,3,92,28,120,7,100,0,0,0,0,1,2021-08-12-OTT-MTL
10,Auger-Semmar,MTL,71,20,17,3,1,4,2,3,231,73,304,14,77,2,4,0,0,0,2021-08-12-OTT-MTL
11,Poloz,OTT,61,13,12,1,0,2,0,2,75,136,211,17,100,2,0,0,0,0,2021-08-12-OTT-MTL
12,Ellis,OTT,30,18,13,5,1,2,0,2,72,158,230,9,90,1,1,0,0,0,2021-08-12-OTT-MTL
13,Tremblay-Joncas,MTL,42,19,3,16,1,0,1,2,150,61,211,10,100,1,0,0,0,0,2021-08-12-OTT-MTL
14,Lalonde-Landry,MTL,24,14,2,12,0,2,0,2,38,27,65,4,100,0,0,0,0,0,2021-08-12-OTT-MTL
15,Duplaix,MTL,43,17,3,14,1,0,1,2,-10,120,110,8,100,2,0,0,0,0,2021-08-12-OTT-MTL
16,Bastien,MTL,73,8,1,7,0,1,1,2,39,19,58,2,100,0,0,0,0,0,2021-08-12-OTT-MTL
17,Ouchterlony,OTT,43,14,4,10,0,0,1,1,44,8,52,4,100,0,0,0,0,0,2021-08-12-OTT-MTL
18,Colic,OTT,34,17,14,3,1,0,1,1,146,13,159,5,83,0,1,0,0,0,2021-08-12-OTT-MTL
19,Adibe,OTT,12,13,2,11,1,0,0,1,87,15,102,2,100,0,0,0,0,0,2021-08-12-OTT-MTL
20,Bevan,OTT,77,19,16,3,3,1,0,1,37,207,244,24,88,1,3,0,0,0,2021-08-12-OTT-MTL
21,Quinlan,MTL,81,20,17,3,2,2,1,1,213,183,396,22,88,1,2,1,0,1,2021-08-12-OTT-MTL
22,Gamache,MTL,2,8,2,6,0,1,0,1,-10,53,43,8,100,1,0,0,0,0,2021-08-12-OTT-MTL
23,Toogood,OTT,32,13,9,4,0,0,0,0,18,32,50,4,100,1,0,0,0,0,2021-08-12-OTT-MTL
24,Ring,OTT,19,9,1,8,0,0,0,0,7,0,7,4,100,0,0,0,0,0,2021-08-12-OTT-MTL
25,"Hunter, E",OTT,17,12,3,9,1,0,0,0,6,77,83,2,66,0,1,0,0,0,2021-08-12-OTT-MTL
26,O'Brien,OTT,11,15,3,12,0,0,0,0,25,16,41,5,100,1,0,0,0,0,2021-08-12-OTT-MTL
27,Munoz,OTT,6,17,2,15,0,0,0,0,32,21,53,7,100,0,0,0,0,0,2021-08-12-OTT-MTL
28,Sénéchal,MTL,5,10,3,7,0,0,0,0,-11,7,-4,3,100,0,0,0,0,0,2021-08-12-OTT-MTL
29,Leonard,MTL,19,15,1,14,0,0,0,0,5,12,17,4,100,0,0,0,0,0,2021-08-12-OTT-MTL
30,Genest,MTL,16,7,1,6,0,1,0,0,25,-9,16,1,100,0,0,0,0,1,2021-08-12-OTT-MTL
31,Charette,MTL,64,13,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-12-OTT-MTL
32,Bisson,MTL,11,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-12-OTT-MTL
33,Kennedy,OTT,91,9,0,9,0,0,0,-1,9,0,9,0,0,0,1,0,0,0,2021-08-12-OTT-MTL
34,Boucher,OTT,89,19,16,3,3,0,0,-1,57,245,302,35,89,2,4,0,0,0,2021-08-12-OTT-MTL
35,Turner,OTT,29,18,5,13,0,1,1,-1,70,33,103,9,75,0,3,0,0,0,2021-08-12-OTT-MTL
36,Monfette,MTL,21,18,16,2,1,0,0,-1,120,-7,113,16,94,1,1,0,0,1,2021-08-12-OTT-MTL
37,Heloir,MTL,35,15,3,12,1,0,0,-1,40,11,51,9,81,0,2,0,0,0,2021-08-12-OTT-MTL
38,Brissette,MTL,86,20,16,4,1,1,1,-1,70,152,222,28,90,2,3,0,0,1,2021-08-12-OTT-MTL
39,Staples,OTT,23,10,0,10,0,0,0,-2,-9,45,36,3,75,0,1,0,0,1,2021-08-12-OTT-MTL
0,Merriman,DC,5,23,3,20,2,3,0,5,154,92,246,6,100,1,0,0,0,0,2021-08-08-DC-PIT
1,McDonnell,DC,28,18,14,4,5,0,0,5,96,219,315,32,100,1,0,0,0,0,2021-08-08-DC-PIT
2,Green,DC,26,18,3,15,0,1,4,5,27,10,37,1,100,0,0,0,0,0,2021-08-08-DC-PIT
3,"Bergeron, C",DC,8,23,5,18,1,3,2,5,152,49,201,5,100,2,0,0,0,1,2021-08-08-DC-PIT
4,"Bergeron, R",DC,21,21,3,18,3,0,2,5,55,109,164,13,100,0,0,0,0,0,2021-08-08-DC-PIT
5,Richards,DC,99,16,12,4,2,2,1,4,111,39,150,5,100,0,0,0,0,1,2021-08-08-DC-PIT
6,Mast,PIT,2,23,21,2,2,2,0,4,110,238,348,39,100,4,0,0,0,0,2021-08-08-DC-PIT
7,Pierson,DC,78,18,2,16,1,1,1,3,71,15,86,6,100,0,0,0,0,0,2021-08-08-DC-PIT
8,Healey,DC,18,15,11,4,0,4,0,3,83,29,112,3,100,1,0,0,0,1,2021-08-08-DC-PIT
9,Braun,DC,12,16,14,2,3,1,0,3,106,126,232,16,94,0,1,0,0,0,2021-08-08-DC-PIT
10,Bloodgood,DC,30,22,1,21,4,0,1,3,-15,208,193,25,92,2,2,0,0,0,2021-08-08-DC-PIT
11,Colicchio,PIT,16,25,22,3,1,3,0,3,284,99,383,15,93,2,1,0,0,0,2021-08-08-DC-PIT
12,Edmonds,PIT,8,26,23,3,3,2,2,3,257,293,550,54,93,4,4,0,0,0,2021-08-08-DC-PIT
13,Webster,DC,23,16,2,14,1,1,1,2,83,63,146,6,85,1,1,0,0,0,2021-08-08-DC-PIT
14,Vezina,DC,15,14,2,12,0,2,0,2,46,0,46,0,0,0,0,0,0,0,2021-08-08-DC-PIT
15,"Bergeron, Q",DC,33,19,1,18,0,2,2,2,132,30,162,9,81,2,2,0,0,0,2021-08-08-DC-PIT
16,VanDusen,PIT,95,26,10,16,3,0,1,2,83,219,302,19,90,2,2,0,0,0,2021-08-08-DC-PIT
17,Cooper,PIT,29,14,4,10,0,1,1,2,12,0,12,0,0,0,0,0,0,0,2021-08-08-DC-PIT
18,Zaccardi,PIT,20,8,1,7,0,0,2,2,0,7,7,3,100,0,0,0,0,0,2021-08-08-DC-PIT
19,Sheppard,PIT,1,25,23,2,2,4,1,2,207,143,350,17,80,0,4,0,0,1,2021-08-08-DC-PIT
20,Shields,DC,36,18,11,7,0,1,0,1,36,179,215,28,100,1,0,0,0,0,2021-08-08-DC-PIT
21,Nissen,DC,24,17,13,4,1,1,0,1,210,146,356,19,100,4,0,0,0,1,2021-08-08-DC-PIT
22,Keller,DC,44,19,3,16,0,0,1,1,39,40,79,13,100,2,0,0,0,0,2021-08-08-DC-PIT
23,Yarter,PIT,46,12,5,7,0,1,2,1,56,47,103,5,83,1,1,0,0,1,2021-08-08-DC-PIT
24,Mogielski,PIT,32,9,2,7,0,1,0,1,17,0,17,0,0,0,0,0,0,0,2021-08-08-DC-PIT
25,Furdella,PIT,14,19,8,11,1,0,1,1,29,87,116,13,92,1,1,0,0,0,2021-08-08-DC-PIT
26,Reppermund,PIT,6,23,11,12,1,0,0,1,38,72,110,6,100,0,0,0,0,0,2021-08-08-DC-PIT
27,Wartinbee,DC,27,16,12,4,0,1,0,0,152,19,171,11,100,2,0,0,0,1,2021-08-08-DC-PIT
28,"Norrbom, Z",DC,10,15,13,2,1,1,0,0,64,130,194,17,94,1,0,1,0,1,2021-08-08-DC-PIT
29,Harrison,DC,2,13,1,12,0,0,1,0,5,77,82,10,100,0,0,0,0,1,2021-08-08-DC-PIT
30,Hansen,PIT,88,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-08-DC-PIT
31,Gruntz,PIT,37,11,3,8,0,0,0,0,9,6,15,1,100,0,0,0,0,0,2021-08-08-DC-PIT
32,Watt,PIT,22,19,8,11,0,1,0,0,71,14,85,3,75,0,1,0,0,0,2021-08-08-DC-PIT
33,Burgess,PIT,10,22,20,2,2,0,1,0,2,123,125,18,90,1,2,0,0,1,2021-08-08-DC-PIT
34,Thompson,PIT,27,9,1,8,0,0,0,-1,-2,0,-2,0,0,0,1,0,0,0,2021-08-08-DC-PIT
35,Newell,PIT,26,22,20,2,0,1,0,-1,124,76,200,7,87,0,1,0,0,1,2021-08-08-DC-PIT
36,"Graber, C",PIT,23,12,5,7,0,0,0,-1,39,-3,36,2,66,0,1,0,0,0,2021-08-08-DC-PIT
37,Davis,PIT,3,18,8,10,0,0,0,-1,54,6,60,4,100,0,0,0,0,1,2021-08-08-DC-PIT
38,Malks,DC,53,17,14,3,1,1,0,-2,158,188,346,32,88,2,4,0,0,0,2021-08-08-DC-PIT
