,Rank,Team,Change,Prior,Date,Division
17,18,Portland,,,5/9/18,D3_MEN
18,19,Whitman,,,5/9/18,D3_MEN
19,20,St. John’s,,,5/9/18,D3_MEN
20,21,Union,,,5/9/18,D3_MEN
21,22,Occidental,,,5/9/18,D3_MEN
22,23,Claremont,,,5/9/18,D3_MEN
23,24,Lewis & Clark,,,5/9/18,D3_MEN
24,25,Brandeis,,,5/9/18,D3_MEN
0,1,Air Force,5,6,12/15/17,D3_MEN
1,2,Colorado College,1,3,12/15/17,D3_MEN
2,3,Middlebury,6,9,12/15/17,D3_MEN
3,4,Richmond,6,10,12/15/17,D3_MEN
4,5,Davidson,3,8,12/15/17,D3_MEN
5,6,Bryant,-2,4,12/15/17,D3_MEN
6,7,Amherst,4,11,12/15/17,D3_MEN
7,8,Carleton CHOP,9,17,12/15/17,D3_MEN
8,9,Mary Washington,11,20,12/15/17,D3_MEN
9,10,Dartmouth,-5,5,12/15/17,D3_MEN
10,11,Wheaton,7,18,12/15/17,D3_MEN
11,12,Shippensburg,-,12,12/15/17,D3_MEN
12,13,John Brown,-11,2,12/15/17,D3_MEN
13,14,UNC Asheville,-,14,12/15/17,D3_MEN
14,15,Army West Point,,-,12/15/17,D3_MEN
15,16,Georgia College,,-,12/15/17,D3_MEN
16,17,Franciscan,-16,1,12/15/17,D3_MEN
17,18,Portland,,-,12/15/17,D3_MEN
18,19,Whitman,,-,12/15/17,D3_MEN
19,20,St. John’s,-4,16,12/15/17,D3_MEN
20,21,Union,1,22,12/15/17,D3_MEN
21,22,Occidental,,-,12/15/17,D3_MEN
22,23,Claremont,,-,12/15/17,D3_MEN
23,24,Lewis & Clark,1,25,12/15/17,D3_MEN
24,25,Brandeis,-10,15,12/15/17,D3_MEN
0,1,Franciscan,3,4,12/15/17,D3_MEN
1,2,John Brown,-1,1,12/15/17,D3_MEN
2,3,Colorado College,-1,2,12/15/17,D3_MEN
3,4,Bryant,-1,3,12/15/17,D3_MEN
4,5,Dartmouth,-,5,12/15/17,D3_MEN
5,6,Air Force,-,6,12/15/17,D3_MEN
6,7,Alabama-Huntsville,2,9,12/15/17,D3_MEN
7,8,Davidson,9,17,12/15/17,D3_MEN
8,9,Middlebury,1,10,12/15/17,D3_MEN
9,10,Richmond,-2,8,12/15/17,D3_MEN
10,11,Amherst,,-,12/15/17,D3_MEN
11,12,Shippensburg,,-,12/15/17,D3_MEN
12,13,High Point,2,15,12/15/17,D3_MEN
13,14,UNC Asheville,2,16,12/15/17,D3_MEN
14,15,Brandeis,-4,11,12/15/17,D3_MEN
15,16,St. John’s,-4,12,12/15/17,D3_MEN
16,17,Carleton CHOP,-4,13,12/15/17,D3_MEN
17,18,Wheaton,-4,14,12/15/17,D3_MEN
18,19,Bentley,2,21,12/15/17,D3_MEN
19,20,Mary Washington,,-,12/15/17,D3_MEN
20,21,Williams,-14,7,12/15/17,D3_MEN
21,22,Union,-3,19,12/15/17,D3_MEN
22,23,Missouri S&T,-,23,12/15/17,D3_MEN
23,24,Rice,-,24,12/15/17,D3_MEN
24,25,Lewis & Clark,-,25,12/15/17,D3_MEN
0,1,John Brown,-,1,12/15/17,D3_MEN
1,2,Colorado College,-,2,12/15/17,D3_MEN
2,3,Bryant,-,3,12/15/17,D3_MEN
3,4,Franciscan,-,4,12/15/17,D3_MEN
4,5,Dartmouth,-,5,12/15/17,D3_MEN
5,6,Air Force,-,6,12/15/17,D3_MEN
6,7,Williams,-,7,12/15/17,D3_MEN
7,8,Richmond,-,8,12/15/17,D3_MEN
8,9,Alabama-Huntsville,-,9,12/15/17,D3_MEN
9,10,Middlebury,4,14,12/15/17,D3_MEN
10,11,Brandeis,-1,10,12/15/17,D3_MEN
11,12,St. John’s,-1,11,12/15/17,D3_MEN
12,13,Carleton CHOP,-1,12,12/15/17,D3_MEN
13,14,Wheaton,-1,13,12/15/17,D3_MEN
14,15,High Point,-,15,12/15/17,D3_MEN
15,16,UNC Asheville,-,16,12/15/17,D3_MEN
16,17,Davidson,-,17,12/15/17,D3_MEN
17,18,Oberlin,-,18,12/15/17,D3_MEN
18,19,Union,-,19,12/15/17,D3_MEN
19,20,Georgia College,-,20,12/15/17,D3_MEN
20,21,Bentley,-,21,12/15/17,D3_MEN
21,22,Cedarville,-,22,12/15/17,D3_MEN
22,23,Missouri S&T,-,23,12/15/17,D3_MEN
23,24,Rice,-,24,12/15/17,D3_MEN
24,25,Lewis & Clark,-,25,12/15/17,D3_MEN
0,1,John Brown,1,2,12/15/17,D3_MEN
1,2,Colorado College,4,6,12/15/17,D3_MEN
2,3,Bryant,1,4,12/15/17,D3_MEN
3,4,Franciscan,1,5,12/15/17,D3_MEN
4,5,Dartmouth,10,15,12/15/17,D3_MEN
5,6,Air Force,-3,3,12/15/17,D3_MEN
6,7,Williams,3,10,12/15/17,D3_MEN
7,8,Richmond,-7,1,12/15/17,D3_MEN
8,9,Alabama-Huntsville,-1,8,12/15/17,D3_MEN
9,10,Brandeis,9,19,12/15/17,D3_MEN
10,11,St. John’s,-,11,12/15/17,D3_MEN
11,12,Carleton CHOP,-5,7,12/15/17,D3_MEN
12,13,Wheaton,-4,9,12/15/17,D3_MEN
13,14,Middlebury,-2,12,12/15/17,D3_MEN
14,15,High Point,-2,13,12/15/17,D3_MEN
15,16,UNC Asheville,-2,14,12/15/17,D3_MEN
16,17,Davidson,6,23,12/15/17,D3_MEN
17,18,Oberlin,4,22,12/15/17,D3_MEN
18,19,Union,-3,16,12/15/17,D3_MEN
19,20,Georgia College,-2,18,12/15/17,D3_MEN
20,21,Bentley,-,21,12/15/17,D3_MEN
21,22,Cedarville,,-,12/15/17,D3_MEN
22,23,Missouri S&T,,-,12/15/17,D3_MEN
23,24,Rice,,-,12/15/17,D3_MEN
24,25,Lewis & Clark,-1,24,12/15/17,D3_MEN
0,1,Richmond,-,1,12/15/17,D3_MEN
1,2,John Brown,4,6,12/15/17,D3_MEN
2,3,Air Force,-1,2,12/15/17,D3_MEN
3,4,Bryant,-1,3,12/15/17,D3_MEN
4,5,Franciscan,-1,4,12/15/17,D3_MEN
5,6,Colorado College,-1,5,12/15/17,D3_MEN
6,7,Carleton CHOP,-,7,12/15/17,D3_MEN
7,8,Alabama-Huntsville,-,8,12/15/17,D3_MEN
8,9,Wheaton,-,9,12/15/17,D3_MEN
9,10,Williams,-,10,12/15/17,D3_MEN
10,11,St. John’s,-,11,12/15/17,D3_MEN
11,12,Middlebury,-,12,12/15/17,D3_MEN
12,13,High Point,-,13,12/15/17,D3_MEN
13,14,UNC Asheville,-,14,12/15/17,D3_MEN
14,15,Dartmouth,-,15,12/15/17,D3_MEN
15,16,Union,9,25,12/15/17,D3_MEN
16,17,Claremont,-1,16,12/15/17,D3_MEN
17,18,Georgia College,-1,17,12/15/17,D3_MEN
18,19,Brandeis,-1,18,12/15/17,D3_MEN
19,20,Indiana Wesleyan,-1,19,12/15/17,D3_MEN
20,21,Bentley,-,21,12/15/17,D3_MEN
21,22,Oberlin,-,22,12/15/17,D3_MEN
22,23,Davidson,-,23,12/15/17,D3_MEN
23,24,Lewis & Clark,-4,20,12/15/17,D3_MEN
24,25,Portland,-1,24,12/15/17,D3_MEN
0,1,Richmond,-,1,12/15/17,D3_MEN
1,2,Air Force,-,2,12/15/17,D3_MEN
2,3,Bryant,1,4,12/15/17,D3_MEN
3,4,Franciscan,1,5,12/15/17,D3_MEN
4,5,Colorado College,-2,3,12/15/17,D3_MEN
5,6,John Brown,-,6,12/15/17,D3_MEN
6,7,Carleton CHOP,-,7,12/15/17,D3_MEN
7,8,Alabama-Huntsville,-,8,12/15/17,D3_MEN
8,9,Wheaton,-,9,12/15/17,D3_MEN
9,10,Williams,-,10,12/15/17,D3_MEN
10,11,St. John’s,1,12,12/15/17,D3_MEN
11,12,Middlebury,-1,11,12/15/17,D3_MEN
12,13,High Point,-,13,12/15/17,D3_MEN
13,14,UNC Asheville,-,14,12/15/17,D3_MEN
14,15,Dartmouth,,-,12/15/17,D3_MEN
15,16,Claremont,-1,15,12/15/17,D3_MEN
16,17,Georgia College,-1,16,12/15/17,D3_MEN
17,18,Brandeis,-1,17,12/15/17,D3_MEN
18,19,Indiana Wesleyan,-1,18,12/15/17,D3_MEN
19,20,Lewis & Clark,3,23,12/15/17,D3_MEN
20,21,Bentley,-2,19,12/15/17,D3_MEN
21,22,Oberlin,-1,21,12/15/17,D3_MEN
22,23,Davidson,1,24,12/15/17,D3_MEN
23,24,Portland,-2,22,12/15/17,D3_MEN
24,25,Union,-,25,12/15/17,D3_MEN
0,1,Richmond,-,1,12/15/17,D3_MEN
1,2,Air Force,-,2,12/15/17,D3_MEN
2,3,Colorado College,-,3,12/15/17,D3_MEN
3,4,Bryant,-,4,12/15/17,D3_MEN
4,5,Franciscan,-,5,12/15/17,D3_MEN
5,6,John Brown,-,6,12/15/17,D3_MEN
6,7,Carleton CHOP,-,7,12/15/17,D3_MEN
7,8,Alabama-Huntsville,6,14,12/15/17,D3_MEN
8,9,Wheaton,-1,8,12/15/17,D3_MEN
9,10,Williams,3,13,12/15/17,D3_MEN
10,11,Middlebury,-1,10,12/15/17,D3_MEN
11,12,St. John’s,-,12,12/15/17,D3_MEN
12,13,High Point,5,18,12/15/17,D3_MEN
13,14,UNC Asheville,-3,11,12/15/17,D3_MEN
14,15,Claremont,-,15,12/15/17,D3_MEN
15,16,Georgia College,-7,9,12/15/17,D3_MEN
16,17,Brandeis,-1,16,12/15/17,D3_MEN
17,18,Indiana Wesleyan,1,19,12/15/17,D3_MEN
18,19,Bentley,2,21,12/15/17,D3_MEN
19,20,Elon,-,20,12/15/17,D3_MEN
20,21,Oberlin,1,22,12/15/17,D3_MEN
21,22,Portland,1,23,12/15/17,D3_MEN
22,23,Lewis & Clark,1,24,12/15/17,D3_MEN
23,24,Davidson,,-,12/15/17,D3_MEN
24,25,Union,,-,12/15/17,D3_MEN
0,1,Richmond,-,1,12/15/17,D3_MEN
1,2,Air Force,-,2,12/15/17,D3_MEN
2,3,Colorado College,-,3,12/15/17,D3_MEN
3,4,Bryant,-,4,12/15/17,D3_MEN
4,5,Franciscan,-,5,12/15/17,D3_MEN
5,6,John Brown,-,6,12/15/17,D3_MEN
6,7,Carleton CHOP,-,7,12/15/17,D3_MEN
7,8,Wheaton,-,8,12/15/17,D3_MEN
8,9,Georgia College,-,9,12/15/17,D3_MEN
9,10,Middlebury,-,10,12/15/17,D3_MEN
10,11,UNC Asheville,-,11,12/15/17,D3_MEN
11,12,St. John’s,-,12,12/15/17,D3_MEN
12,13,Williams,-,13,12/15/17,D3_MEN
13,14,Alabama-Huntsville,-,14,12/15/17,D3_MEN
14,15,Claremont,-,15,12/15/17,D3_MEN
15,16,Brandeis,-,16,12/15/17,D3_MEN
16,17,Messiah,-,17,12/15/17,D3_MEN
17,18,High Point,-,18,12/15/17,D3_MEN
18,19,Indiana Wesleyan,-,19,12/15/17,D3_MEN
19,20,Elon,-,20,12/15/17,D3_MEN
20,21,Bentley,-,21,12/15/17,D3_MEN
21,22,Oberlin,-,22,12/15/17,D3_MEN
22,23,Portland,-,23,12/15/17,D3_MEN
23,24,Lewis & Clark,-,24,12/15/17,D3_MEN
24,25,Mary Washington,-,25,12/15/17,D3_MEN
0,1,Richmond,-,1,12/15/17,D3_MEN
1,2,Air Force,-,2,12/15/17,D3_MEN
2,3,Colorado College,-,3,12/15/17,D3_MEN
3,4,Bryant,-,4,12/15/17,D3_MEN
4,5,Franciscan,-,5,12/15/17,D3_MEN
5,6,John Brown,-,6,12/15/17,D3_MEN
6,7,Carleton CHOP,1,8,12/15/17,D3_MEN
7,8,Wheaton,1,9,12/15/17,D3_MEN
8,9,Georgia College,1,10,12/15/17,D3_MEN
9,10,Middlebury,1,11,12/15/17,D3_MEN
10,11,UNC Asheville,1,12,12/15/17,D3_MEN
11,12,St. John’s,,-,12/15/17,D3_MEN
12,13,Williams,1,14,12/15/17,D3_MEN
13,14,Alabama-Huntsville,5,19,12/15/17,D3_MEN
14,15,Claremont,-8,7,12/15/17,D3_MEN
15,16,Brandeis,-1,15,12/15/17,D3_MEN
16,17,Messiah,-,17,12/15/17,D3_MEN
17,18,High Point,-,18,12/15/17,D3_MEN
18,19,Indiana Wesleyan,1,20,12/15/17,D3_MEN
19,20,Elon,1,21,12/15/17,D3_MEN
20,21,Bentley,1,22,12/15/17,D3_MEN
21,22,Oberlin,1,23,12/15/17,D3_MEN
22,23,Portland,1,24,12/15/17,D3_MEN
23,24,Lewis & Clark,-8,16,12/15/17,D3_MEN
24,25,Mary Washington,-,25,12/15/17,D3_MEN
0,1,Richmond,3,4,12/15/17,D3_MEN
1,2,Air Force,-,2,12/15/17,D3_MEN
2,3,Colorado College,2,5,12/15/17,D3_MEN
3,4,Bryant,-1,3,12/15/17,D3_MEN
4,5,Franciscan,1,6,12/15/17,D3_MEN
5,6,John Brown,1,7,12/15/17,D3_MEN
6,7,Claremont,1,8,12/15/17,D3_MEN
7,8,Carleton CHOP,1,9,12/15/17,D3_MEN
8,9,Wheaton,1,10,12/15/17,D3_MEN
9,10,Georgia College,-9,1,12/15/17,D3_MEN
10,11,Middlebury,-,11,12/15/17,D3_MEN
11,12,UNC Asheville,-,12,12/15/17,D3_MEN
12,13,St. Johns,-,13,12/15/17,D3_MEN
13,14,Williams,5,19,12/15/17,D3_MEN
14,15,Brandeis,-,15,12/15/17,D3_MEN
15,16,Lewis & Clark,-,16,12/15/17,D3_MEN
16,17,Messiah,-,17,12/15/17,D3_MEN
17,18,High Point,4,22,12/15/17,D3_MEN
18,19,Alabama-Huntsville,1,20,12/15/17,D3_MEN
19,20,Indiana Wesleyan,1,21,12/15/17,D3_MEN
20,21,Elon,2,23,12/15/17,D3_MEN
21,22,Bentley,2,24,12/15/17,D3_MEN
22,23,Oberlin,2,25,12/15/17,D3_MEN
23,24,Portland,,-,12/15/17,D3_MEN
24,25,Mary Washington,-7,18,12/15/17,D3_MEN
0,1,Georgia College,,,12/15/17,D3_MEN
1,2,Air Force,,,12/15/17,D3_MEN
2,3,Bryant,,,12/15/17,D3_MEN
3,4,Richmond,,,12/15/17,D3_MEN
4,5,Colorado College,,,12/15/17,D3_MEN
5,6,Franciscan,,,12/15/17,D3_MEN
6,7,John Brown,,,12/15/17,D3_MEN
7,8,Claremont,,,12/15/17,D3_MEN
8,9,Carleton CHOP,,,12/15/17,D3_MEN
9,10,Wheaton,,,12/15/17,D3_MEN
10,11,Middlebury,,,12/15/17,D3_MEN
11,12,UNC Asheville,,,12/15/17,D3_MEN
12,13,St. Johns,,,12/15/17,D3_MEN
13,14,Davidson,,,12/15/17,D3_MEN
14,15,Brandeis,,,12/15/17,D3_MEN
15,16,Lewis & Clark,,,12/15/17,D3_MEN
16,17,Messiah,,,12/15/17,D3_MEN
17,18,Mary Washington,,,12/15/17,D3_MEN
18,19,Williams,,,12/15/17,D3_MEN
19,20,Alabama-Huntsville,,,12/15/17,D3_MEN
20,21,Indiana Wesleyan,,,12/15/17,D3_MEN
21,22,High Point,,,12/15/17,D3_MEN
22,23,Elon,,,12/15/17,D3_MEN
23,24,Bentley,,,12/15/17,D3_MEN
24,25,Oberlin,,,12/15/17,D3_MEN
0,1,Georgia College,-,1,11/21/16,D3_MEN
1,2,Bryant,-,2,11/21/16,D3_MEN
2,3,Air Force,-,3,11/21/16,D3_MEN
3,4,Richmond,-,4,11/21/16,D3_MEN
4,5,Colorado College,-,5,11/21/16,D3_MEN
5,6,Franciscan,-,6,11/21/16,D3_MEN
6,7,John Brown,-,7,11/21/16,D3_MEN
7,8,Claremont,-,8,11/21/16,D3_MEN
8,9,Carleton CHOP,-,9,11/21/16,D3_MEN
9,10,Wheaton,-,10,11/21/16,D3_MEN
10,11,Middlebury,-,11,11/21/16,D3_MEN
11,12,Lewis & Clark,-,12,11/21/16,D3_MEN
12,13,UNC Asheville,-,13,11/21/16,D3_MEN
13,14,St. Johns,-,14,11/21/16,D3_MEN
14,15,Davidson,-,15,11/21/16,D3_MEN
15,16,Brandeis,-,16,11/21/16,D3_MEN
16,17,Messiah,-,17,11/21/16,D3_MEN
17,18,Mary Washington,-,18,11/21/16,D3_MEN
18,19,Williams,-,19,11/21/16,D3_MEN
19,20,Alabama-Huntsville,-,20,11/21/16,D3_MEN
20,21,Indiana Wesleyan,-,21,11/21/16,D3_MEN
21,22,High Point,-,22,11/21/16,D3_MEN
22,23,Elon,-,23,11/21/16,D3_MEN
23,24,Bentley,-,24,11/21/16,D3_MEN
24,25,Oberlin,-,25,11/21/16,D3_MEN
0,1,Georgia College,-,1,11/21/16,D3_MEN
1,2,Bryant,-,2,11/21/16,D3_MEN
2,3,Air Force,-,3,11/21/16,D3_MEN
3,4,Richmond,-,4,11/21/16,D3_MEN
4,5,Colorado College,-,5,11/21/16,D3_MEN
5,6,Franciscan,-,6,11/21/16,D3_MEN
6,7,John Brown,-,7,11/21/16,D3_MEN
7,8,Claremont,-,8,11/21/16,D3_MEN
8,9,Carleton CHOP,-,9,11/21/16,D3_MEN
9,10,Wheaton,-,10,11/21/16,D3_MEN
10,11,Middlebury,,-,11/21/16,D3_MEN
11,12,Lewis & Clark,-1,11,11/21/16,D3_MEN
12,13,UNC Asheville,-1,12,11/21/16,D3_MEN
13,14,St. Johns,-1,13,11/21/16,D3_MEN
14,15,Davidson,-1,14,11/21/16,D3_MEN
15,16,Brandeis,-1,15,11/21/16,D3_MEN
16,17,Messiah,-1,16,11/21/16,D3_MEN
17,18,Mary Washington,-1,17,11/21/16,D3_MEN
18,19,Williams,-1,18,11/21/16,D3_MEN
19,20,Alabama-Huntsville,-1,19,11/21/16,D3_MEN
20,21,Indiana Wesleyan,-1,20,11/21/16,D3_MEN
21,22,High Point,-1,21,11/21/16,D3_MEN
22,23,Elon,-1,22,11/21/16,D3_MEN
23,24,Bentley,-1,23,11/21/16,D3_MEN
24,25,Oberlin,-1,24,11/21/16,D3_MEN
0,1,Georgia College,17,18,11/21/16,D3_MEN
1,2,Bryant,4,6,11/21/16,D3_MEN
2,3,Air Force,6,9,11/21/16,D3_MEN
3,4,Richmond,-,4,11/21/16,D3_MEN
4,5,Colorado College,11,16,11/21/16,D3_MEN
5,6,Franciscan,-5,1,11/21/16,D3_MEN
6,7,John Brown,1,8,11/21/16,D3_MEN
7,8,Claremont,-6,2,11/21/16,D3_MEN
8,9,Carleton CHOP,6,15,11/21/16,D3_MEN
9,10,Wheaton,,-,11/21/16,D3_MEN
10,11,Lewis & Clark,3,14,11/21/16,D3_MEN
11,12,UNC Asheville,-2,10,11/21/16,D3_MEN
12,13,St. Johns,-1,12,11/21/16,D3_MEN
13,14,Davidson,-7,7,11/21/16,D3_MEN
14,15,Brandeis,-12,3,11/21/16,D3_MEN
15,16,Messiah,,-,11/21/16,D3_MEN
16,17,Mary Washington,8,25,11/21/16,D3_MEN
17,18,Williams,-1,17,11/21/16,D3_MEN
18,19,Alabama-Huntsville,,-,11/21/16,D3_MEN
19,20,Indiana Wesleyan,-15,5,11/21/16,D3_MEN
20,21,High Point,-1,20,11/21/16,D3_MEN
21,22,Elon,-11,11,11/21/16,D3_MEN
22,23,Bentley,,-,11/21/16,D3_MEN
23,24,Oberlin,-5,19,11/21/16,D3_MEN
24,"Dropped from rankings: Valparaiso (13), Truman State (21), Rice (22), Bates (23), Union (24)","Dropped from rankings: Valparaiso (13), Truman State (21), Rice (22), Bates (23), Union (24)","Dropped from rankings: Valparaiso (13), Truman State (21), Rice (22), Bates (23), Union (24)","Dropped from rankings: Valparaiso (13), Truman State (21), Rice (22), Bates (23), Union (24)",11/21/16,D3_MEN
0,1,Franciscan,-,1,11/21/16,D3_MEN
1,2,Claremont,3,5,11/21/16,D3_MEN
2,3,Brandeis,-1,2,11/21/16,D3_MEN
3,4,Richmond,-1,3,11/21/16,D3_MEN
4,5,Indiana Wesleyan,-1,4,11/21/16,D3_MEN
5,6,Bryant,14,20,11/21/16,D3_MEN
6,7,Davidson,1,8,11/21/16,D3_MEN
7,8,John Brown,-2,6,11/21/16,D3_MEN
8,9,Air Force,-2,7,11/21/16,D3_MEN
9,10,UNC Asheville,-1,9,11/21/16,D3_MEN
10,11,Elon,1,12,11/21/16,D3_MEN
11,12,St. Johns,1,13,11/21/16,D3_MEN
12,13,Valparaiso,3,16,11/21/16,D3_MEN
13,14,Lewis & Clark,1,15,11/21/16,D3_MEN
14,15,Carleton CHOP,-5,10,11/21/16,D3_MEN
15,16,Colorado College,7,23,11/21/16,D3_MEN
16,17,Williams,-6,11,11/21/16,D3_MEN
17,18,Georgia College,-4,14,11/21/16,D3_MEN
18,19,Oberlin,-2,17,11/21/16,D3_MEN
19,20,High Point,,-,11/21/16,D3_MEN
20,21,Truman State,-,21,11/21/16,D3_MEN
21,22,Rice,-,22,11/21/16,D3_MEN
22,23,Bates,,-,11/21/16,D3_MEN
23,24,Union,,-,11/21/16,D3_MEN
24,25,Mary Washington,,-,11/21/16,D3_MEN
0,1,Franciscan,16,17,11/21/16,D3_MEN
1,2,Brandeis,1,3,11/21/16,D3_MEN
2,3,Richmond,-1,2,11/21/16,D3_MEN
3,4,Indiana Wesleyan,8,12,11/21/16,D3_MEN
4,5,Claremont,-4,1,11/21/16,D3_MEN
5,6,John Brown,-1,5,11/21/16,D3_MEN
6,7,Air Force,-3,4,11/21/16,D3_MEN
7,8,Davidson,-2,6,11/21/16,D3_MEN
8,9,UNC Asheville,-1,8,11/21/16,D3_MEN
9,10,Carleton CHOP,-3,7,11/21/16,D3_MEN
10,11,Williams,-2,9,11/21/16,D3_MEN
11,12,Elon,7,19,11/21/16,D3_MEN
12,13,St. Johns,1,14,11/21/16,D3_MEN
13,14,Georgia College,-4,10,11/21/16,D3_MEN
14,15,Lewis & Clark,-4,11,11/21/16,D3_MEN
15,16,Valparaiso,2,18,11/21/16,D3_MEN
16,17,Oberlin,,-,11/21/16,D3_MEN
17,18,Messiah,3,21,11/21/16,D3_MEN
18,19,Wheaton,-6,13,11/21/16,D3_MEN
19,20,Bryant,,-,11/21/16,D3_MEN
20,21,Truman State,-6,15,11/21/16,D3_MEN
21,22,Rice,-6,16,11/21/16,D3_MEN
22,23,Colorado College,-1,22,11/21/16,D3_MEN
23,24,Portland,1,25,11/21/16,D3_MEN
24,25,Alabama-Huntsville,,-,11/21/16,D3_MEN
0,1,Claremont,3,4,11/21/16,D3_MEN
1,2,Richmond,17,19,11/21/16,D3_MEN
2,3,Brandeis,-2,1,11/21/16,D3_MEN
3,4,Air Force,12,16,11/21/16,D3_MEN
4,5,John Brown,1,6,11/21/16,D3_MEN
5,6,Davidson,-1,5,11/21/16,D3_MEN
6,7,Carleton CHOP,1,8,11/21/16,D3_MEN
7,8,UNC Asheville,1,9,11/21/16,D3_MEN
8,9,Williams,6,15,11/21/16,D3_MEN
9,10,Georgia College,-3,7,11/21/16,D3_MEN
10,11,Lewis & Clark,-1,10,11/21/16,D3_MEN
11,12,Indiana Wesleyan,-1,11,11/21/16,D3_MEN
12,13,Wheaton,5,18,11/21/16,D3_MEN
13,14,St. Johns,6,20,11/21/16,D3_MEN
14,15,Truman State,6,21,11/21/16,D3_MEN
15,16,Rice,6,22,11/21/16,D3_MEN
16,17,Franciscan,-,17,11/21/16,D3_MEN
17,18,Valparaiso,5,23,11/21/16,D3_MEN
18,19,Elon,5,24,11/21/16,D3_MEN
19,20,St. Olaf,-8,12,11/21/16,D3_MEN
20,21,Messiah,4,25,11/21/16,D3_MEN
21,22,Colorado College,,-,11/21/16,D3_MEN
22,23,Bentley,,-,11/21/16,D3_MEN
23,24,Bowdoin,-10,14,11/21/16,D3_MEN
24,25,Portland,,-,11/21/16,D3_MEN
0,1,Brandeis,-,1,11/21/16,D3_MEN
1,2,Bryant,-,2,11/21/16,D3_MEN
2,3,Whitman,1,4,11/21/16,D3_MEN
3,4,Claremont,1,5,11/21/16,D3_MEN
4,5,Davidson,1,6,11/21/16,D3_MEN
5,6,John Brown,3,9,11/21/16,D3_MEN
6,7,Georgia College,-4,3,11/21/16,D3_MEN
7,8,Carleton CHOP,-1,7,11/21/16,D3_MEN
8,9,UNC Asheville,1,10,11/21/16,D3_MEN
9,10,Lewis & Clark,4,14,11/21/16,D3_MEN
10,11,Indiana Wesleyan,4,15,11/21/16,D3_MEN
11,12,St. Olaf,-1,11,11/21/16,D3_MEN
12,13,Middlebury,-5,8,11/21/16,D3_MEN
13,14,Bowdoin,-1,13,11/21/16,D3_MEN
14,15,Williams,10,25,11/21/16,D3_MEN
15,16,Air Force,-4,12,11/21/16,D3_MEN
16,17,Franciscan,-1,16,11/21/16,D3_MEN
17,18,Wheaton,-1,17,11/21/16,D3_MEN
18,19,Richmond,5,24,11/21/16,D3_MEN
19,20,St. Johns,,-,11/21/16,D3_MEN
20,21,Truman State,-3,18,11/21/16,D3_MEN
21,22,Rice,-,22,11/21/16,D3_MEN
22,23,Valparaiso,-4,19,11/21/16,D3_MEN
23,24,Elon,-4,20,11/21/16,D3_MEN
24,25,Messiah,,-,11/21/16,D3_MEN
0,1,Brandeis,1,2,11/21/16,D3_MEN
1,2,Bryant,1,3,11/21/16,D3_MEN
2,3,Georgia College,1,4,11/21/16,D3_MEN
3,4,Whitman,,-,11/21/16,D3_MEN
4,5,Claremont,-,5,11/21/16,D3_MEN
5,6,Davidson,1,7,11/21/16,D3_MEN
6,7,Carleton CHOP,-1,6,11/21/16,D3_MEN
7,8,Middlebury,-,8,11/21/16,D3_MEN
8,9,John Brown,1,10,11/21/16,D3_MEN
9,10,UNC Asheville,10,20,11/21/16,D3_MEN
10,11,St. Olaf,-,11,11/21/16,D3_MEN
11,12,Air Force,1,13,11/21/16,D3_MEN
12,13,Bowdoin,-4,9,11/21/16,D3_MEN
13,14,Lewis & Clark,-,14,11/21/16,D3_MEN
14,15,Indiana Wesleyan,,-,11/21/16,D3_MEN
15,16,Franciscan,-15,1,11/21/16,D3_MEN
16,17,Wheaton,,-,11/21/16,D3_MEN
17,18,Truman State,-6,12,11/21/16,D3_MEN
18,19,Valparaiso,,-,11/21/16,D3_MEN
19,20,Elon,-5,15,11/21/16,D3_MEN
20,21,Amherst,-5,16,11/21/16,D3_MEN
21,22,Rice,-5,17,11/21/16,D3_MEN
22,23,Portland,2,25,11/21/16,D3_MEN
23,24,Richmond,-3,21,11/21/16,D3_MEN
24,25,Williams,-1,24,11/21/16,D3_MEN
0,1,Franciscan,,,11/21/16,D3_MEN
1,2,Brandeis,,,11/21/16,D3_MEN
2,3,Bryant,,,11/21/16,D3_MEN
3,4,Georgia College,,,11/21/16,D3_MEN
4,5,Claremont,,,11/21/16,D3_MEN
5,6,Carleton CHOP,,,11/21/16,D3_MEN
6,7,Davidson,,,11/21/16,D3_MEN
7,8,Middlebury,,,11/21/16,D3_MEN
8,9,Bowdoin,,,11/21/16,D3_MEN
9,10,John Brown,,,11/21/16,D3_MEN
10,11,St. Olaf,,,11/21/16,D3_MEN
11,12,Truman State,,,11/21/16,D3_MEN
12,13,Air Force,,,11/21/16,D3_MEN
13,14,Lewis & Clark,,,11/21/16,D3_MEN
14,15,Elon,,,11/21/16,D3_MEN
15,16,Amherst,,,11/21/16,D3_MEN
16,17,Rice,,,11/21/16,D3_MEN
17,18,Occidental,,,11/21/16,D3_MEN
18,19,Messiah,,,11/21/16,D3_MEN
19,20,UNC Asheville,,,11/21/16,D3_MEN
20,21,Richmond,,,11/21/16,D3_MEN
21,22,SUNY Geneseo,,,11/21/16,D3_MEN
22,23,North Park,,,11/21/16,D3_MEN
23,24,Williams,,,11/21/16,D3_MEN
24,25,Portland,,,11/21/16,D3_MEN
0,1,Amherst,10,11,4/3/15,D3_MEN
1,2,SUNY Geneseo,1,3,4/3/15,D3_MEN
2,3,Elon,2,5,4/3/15,D3_MEN
