pull_type,time,pull_x,pull_y,thrower_id
PULL_INBOUNDS,7621.0,-11.63,66.82,dshields
PULL_INBOUNDS,6635.0,19.08,82.2,enardelli
PULL_INBOUNDS,7777.0,14.41,69.3,amerriman
PULL_INBOUNDS,10382.0,-19.39,54.68,messer
PULL_INBOUNDS,8394.0,15.5,65.03,jhess
PULL_INBOUNDS,6893.0,-9.85,84.72,amerriman
PULL_INBOUNDS,6668.0,-22.59,116.28,marcata
PULL_INBOUNDS,5608.0,0.23,95.42,dbloodgoo
PULL_INBOUNDS,7036.0,1.96,116.43,marcata
PULL_INBOUNDS,6566.0,0.29,65.89,enardelli
PULL_INBOUNDS,6730.0,-0.16,70.23,amerriman
PULL_INBOUNDS,6536.0,-0.52,112.13,marcata
PULL_INBOUNDS,5661.0,0.0,80.0,jpollard
PULL_INBOUNDS,7352.0,-6.05,85.42,jhess
PULL_INBOUNDS,6565.0,-3.5,67.5,marcata
PULL_INBOUNDS,6967.0,-15.59,92.55,jhess
PULL_INBOUNDS,8182.0,-2.41,92.17,amerriman
PULL_OUT_OF_BOUNDS,,0.0,80.0,marcata
PULL_INBOUNDS,6141.0,3.42,86.57,marcata
PULL_INBOUNDS,7705.0,-1.94,80.54,jhess
PULL_INBOUNDS,2985.0,-7.29,84.75,marcata
PULL_INBOUNDS,5601.0,-22.33,82.01,jhess
PULL_INBOUNDS,6971.0,2.79,93.02,jhess
PULL_INBOUNDS,7135.0,7.57,103.17,enardelli
PULL_INBOUNDS,6892.0,13.79,76.74,amerriman
PULL_INBOUNDS,6373.0,-17.71,109.8,marcata
PULL_INBOUNDS,6725.0,8.37,90.62,jhess
PULL_INBOUNDS,6113.0,17.67,68.6,amerriman
PULL_INBOUNDS,6278.0,8.67,83.59,enardelli
PULL_INBOUNDS,8611.0,-1.17,77.05,amerriman
PULL_INBOUNDS,6244.0,-7.06,93.1,amerriman
PULL_INBOUNDS,5760.0,-5.6,113.45,jrobinson
PULL_OUT_OF_BOUNDS,,0.0,80.0,mjaffe
PULL_INBOUNDS,5126.0,-18.21,110.04,jrobinson
PULL_INBOUNDS,6532.0,-22.92,84.75,jvallee
PULL_INBOUNDS,6167.0,-5.32,103.77,mjaffe
PULL_INBOUNDS,4448.0,0.43,95.02,mlemaitre
PULL_INBOUNDS,6318.0,8.52,110.86,jrobinson
PULL_OUT_OF_BOUNDS,,0.0,80.0,mlemaitre
PULL_INBOUNDS,5716.0,-2.53,110.99,jrobinson
PULL_INBOUNDS,6104.0,0.51,86.65,mlemaitre
PULL_INBOUNDS,5595.0,-10.1,112.02,jrobinson
PULL_OUT_OF_BOUNDS,,0.0,80.0,mjaffe
PULL_INBOUNDS,4201.0,25.35,72.37,tmitchuso
PULL_INBOUNDS,5792.0,6.54,86.31,mjaffe
PULL_INBOUNDS,6837.0,10.84,107.93,jrobinson
PULL_OUT_OF_BOUNDS,,0.0,80.0,mlemaitre
PULL_OUT_OF_BOUNDS,,0.0,80.0,tmitchuso
PULL_INBOUNDS,7597.0,-10.71,91.9,
PULL_INBOUNDS,5792.0,-11.8,101.24,jrobinson
PULL_INBOUNDS,6098.0,19.96,88.76,mlemaitre
PULL_INBOUNDS,6991.0,-11.12,109.36,jrobinson
PULL_INBOUNDS,6781.0,-7.87,90.65,bwalsh
PULL_INBOUNDS,7619.0,13.09,115.36,jrobinson
PULL_INBOUNDS,5848.0,0.0,80.0,mjaffe
PULL_INBOUNDS,5039.0,-3.07,83.08,tmitchuso
PULL_INBOUNDS,3094.0,-6.48,86.93,jrobinson
PULL_INBOUNDS,7209.0,-10.35,82.86,tbalfour
PULL_INBOUNDS,6949.0,0.0,80.0,jrobinson
PULL_INBOUNDS,5982.0,-14.14,92.25,tmitchuso
PULL_INBOUNDS,8820.0,-0.82,105.34,mjaffe
PULL_INBOUNDS,6086.0,-9.84,96.84,sgrondin
PULL_INBOUNDS,8297.0,-3.55,116.24,jrobinson
PULL_INBOUNDS,8077.0,1.56,111.81,jrobinson
PULL_INBOUNDS,8270.0,24.69,60.21,tmitchuso
PULL_INBOUNDS,6626.0,-15.83,105.61,ddremann
PULL_INBOUNDS,3838.0,-10.5,76.67,tbalfour
PULL_INBOUNDS,7327.0,-5.54,110.02,mlemaitre
PULL_INBOUNDS,8733.0,24.68,61.7,jrobinson
PULL_INBOUNDS,6708.0,-16.17,41.04,
PULL_INBOUNDS,5463.0,-16.24,79.02,mjaffe
PULL_INBOUNDS,7588.0,15.37,96.84,mlemaitre
PULL_INBOUNDS,8097.0,24.68,68.25,jrobinson
PULL_OUT_OF_BOUNDS,,0.0,80.0,tmitchuso
PULL_INBOUNDS,6933.0,-19.24,115.22,jrobinson
PULL_INBOUNDS,5800.0,-13.92,86.31,mjaffe
PULL_INBOUNDS,7159.0,17.77,94.44,mlemaitre
PULL_INBOUNDS,4588.0,-8.17,78.27,tmitchuso
PULL_INBOUNDS,6887.0,-15.21,115.97,jrobinson
PULL_INBOUNDS,8638.0,-11.08,89.49,jkenniv
PULL_INBOUNDS,9452.0,-5.53,107.04,jrobinson
PULL_INBOUNDS,7154.0,-6.93,80.46,tmitchuso
PULL_INBOUNDS,8491.0,-11.74,110.11,jrobinson
PULL_INBOUNDS,25758.0,-26.38,67.2,mbennett1
PULL_INBOUNDS,5413.0,14.13,81.48,kmarshall
PULL_INBOUNDS,7785.0,-21.13,96.84,colson
PULL_INBOUNDS,12001.0,-26.09,64.36,mbennett1
PULL_INBOUNDS,5649.0,-3.43,102.81,dsmith
PULL_INBOUNDS,6864.0,-0.59,79.87,dlarberg
PULL_INBOUNDS,6238.0,0.0,80.0,jclyde
PULL_INBOUNDS,4986.0,13.26,88.68,kmarshall
PULL_INBOUNDS,5766.0,-10.06,76.31,colson
PULL_INBOUNDS,7525.0,15.81,79.58,jclyde
PULL_INBOUNDS,7764.0,18.79,97.13,kmarshall
PULL_INBOUNDS,7099.0,-16.84,99.99,colson
PULL_INBOUNDS,5249.0,-8.89,91.52,kmarshall
PULL_INBOUNDS,18942.0,-25.65,71.35,mbennett1
PULL_INBOUNDS,14133.0,-25.29,43.47,rlewis
PULL_INBOUNDS,15008.0,25.93,50.67,rbowman
PULL_INBOUNDS,9705.0,21.85,105.5,jclyde
PULL_INBOUNDS,8049.0,19.01,84.75,htaylor
PULL_INBOUNDS,6707.0,9.83,80.67,kmarshall
PULL_INBOUNDS,7384.0,1.53,86.35,rbowman
PULL_INBOUNDS,10021.0,6.55,88.03,jclyde
PULL_INBOUNDS,6392.0,-11.95,82.93,colson
PULL_INBOUNDS,7841.0,12.09,106.89,mbennett1
PULL_INBOUNDS,6611.0,9.54,99.99,colson
PULL_INBOUNDS,13408.0,26.66,45.5,dsmith
PULL_INBOUNDS,10130.0,22.07,87.16,jclyde
PULL_OUT_OF_BOUNDS,,0.0,78.13,kmarshall
PULL_INBOUNDS,7261.0,-17.05,99.46,mbennett1
PULL_INBOUNDS,3840.0,-26.67,75.0,dlarberg
PULL_INBOUNDS,6648.0,-10.21,98.22,jclyde
PULL_INBOUNDS,5999.0,6.99,86.28,kmarshall
PULL_INBOUNDS,5548.0,-16.54,79.44,rbowman
PULL_INBOUNDS,4773.0,-16.91,96.4,colson
PULL_INBOUNDS,10128.0,-26.67,56.14,dlarberg
PULL_INBOUNDS,6778.0,5.02,88.68,jclyde
PULL_INBOUNDS,5022.0,-10.35,95.31,kmarshall
PULL_INBOUNDS,7803.0,-12.61,96.33,mbennett1
PULL_INBOUNDS,4299.0,-10.13,86.86,dlarberg
PULL_INBOUNDS,9550.0,-2.41,98.81,mbennett1
PULL_INBOUNDS,4913.0,20.25,86.14,kmarshall
PULL_INBOUNDS,10816.0,-26.45,53.51,mbennett1
PULL_INBOUNDS,8324.0,-26.67,51.4,dlarberg
PULL_INBOUNDS,12976.0,-25.43,47.47,rlewis
PULL_INBOUNDS,4725.0,0.43,90.87,kmarshall
PULL_INBOUNDS,19586.0,25.13,62.18,rbowman
PULL_INBOUNDS,10674.0,-26.67,54.83,dlarberg
PULL_INBOUNDS,8784.0,25.28,68.59,rbowman
PULL_INBOUNDS,9825.0,0.0,80.0,
PULL_INBOUNDS,5978.0,-10.64,86.04,jcretella
PULL_INBOUNDS,5237.0,3.61,86.59,tmcallist
PULL_INBOUNDS,5147.0,-15.28,90.47,jcretella
PULL_INBOUNDS,7785.0,-5.19,86.31,tmcallist
PULL_INBOUNDS,3241.0,-6.64,90.94,jpollard
PULL_INBOUNDS,6312.0,-7.64,94.36,
PULL_INBOUNDS,7794.0,-19.09,94.87,jpollard
PULL_INBOUNDS,8196.0,-18.15,93.47,jcretella
PULL_INBOUNDS,9381.0,15.95,92.93,tmcallist
PULL_INBOUNDS,4566.0,-4.45,93.2,jpollard
PULL_INBOUNDS,8054.0,-5.94,110.25,tmcallist
PULL_INBOUNDS,5711.0,13.7,85.22,tmcallist
PULL_INBOUNDS,7252.0,-8.12,90.88,jcretella
PULL_INBOUNDS,6678.0,-23.06,95.11,jcretella
PULL_INBOUNDS,4998.0,-9.26,80.16,powens
PULL_INBOUNDS,4991.0,4.09,95.38,tmcallist
PULL_INBOUNDS,8417.0,-15.21,82.77,jcretella
PULL_INBOUNDS,4319.0,-13.44,95.25,tmcallist
PULL_INBOUNDS,6792.0,20.98,109.15,jpollard
PULL_INBOUNDS,8523.0,-12.76,94.22,jcretella
PULL_INBOUNDS,7208.0,23.6,100.26,jpollard
PULL_INBOUNDS,4396.0,0.0,100.22,tmcallist
PULL_INBOUNDS,7493.0,-7.78,86.59,jcretella
PULL_INBOUNDS,6594.0,-13.24,95.52,nsaul
PULL_INBOUNDS,6000.0,11.59,84.81,
PULL_INBOUNDS,7659.0,19.89,91.96,jpollard
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,5673.0,-0.62,53.04,elong
PULL_INBOUNDS,8277.0,-18.37,100.0,jpollard
PULL_INBOUNDS,5252.0,-1.61,90.29,messer
PULL_INBOUNDS,6000.0,-9.28,93.27,jcretella
PULL_INBOUNDS,5000.0,-19.1,102.06,nsaul
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,4940.0,-17.64,114.02,jpollard
PULL_INBOUNDS,7176.0,-8.26,100.02,jhartzog
PULL_INBOUNDS,6521.0,-14.67,84.0,jcretella
PULL_INBOUNDS,3771.0,13.26,94.95,mellis
PULL_INBOUNDS,5931.0,4.8,109.67,dtravagli
PULL_INBOUNDS,4892.0,-6.13,101.35,fhare
PULL_INBOUNDS,7521.0,-11.9,100.9,againes1
PULL_INBOUNDS,7002.0,-9.99,96.99,tfrench
PULL_INBOUNDS,9262.0,25.89,94.45,dtravagli
PULL_INBOUNDS,7608.0,-0.73,97.5,joravic
PULL_OUT_OF_BOUNDS,,0.0,80.0,svogel
PULL_INBOUNDS,5771.0,16.39,98.81,dtunnell
PULL_INBOUNDS,8264.0,-11.13,93.22,dtravagli
PULL_OUT_OF_BOUNDS,,0.0,80.0,tfrench
PULL_INBOUNDS,7042.0,-19.38,104.9,dtravagli
PULL_INBOUNDS,8190.0,-5.11,97.79,fhare
PULL_INBOUNDS,7006.0,-9.9,91.35,againes1
PULL_INBOUNDS,6117.0,13.55,95.02,tfrench
PULL_INBOUNDS,7233.0,-8.23,109.61,dtravagli
PULL_INBOUNDS,5284.0,-2.48,99.39,joravic
PULL_INBOUNDS,5630.0,-5.33,102.64,dtravagli
PULL_OUT_OF_BOUNDS,,0.0,80.0,tfrench
PULL_INBOUNDS,4653.0,-26.22,71.74,againes1
PULL_INBOUNDS,8110.0,21.76,94.9,dtravagli
PULL_OUT_OF_BOUNDS,,0.0,80.0,fhare
PULL_INBOUNDS,4094.0,-26.67,77.03,againes1
PULL_OUT_OF_BOUNDS,,0.0,80.0,sbatson
PULL_INBOUNDS,4646.0,-8.6,91.09,fhare
PULL_INBOUNDS,12237.0,8.73,82.83,againes1
PULL_OUT_OF_BOUNDS,,0.0,80.0,araslan
PULL_INBOUNDS,8231.0,-0.49,94.83,dtravagli
PULL_INBOUNDS,8241.0,-6.49,96.77,joravic
PULL_INBOUNDS,7754.0,16.79,89.29,svogel
PULL_INBOUNDS,8028.0,-10.21,85.19,ktaylor
PULL_INBOUNDS,8250.0,2.48,94.83,dtravagli
PULL_INBOUNDS,7450.0,3.96,95.93,svogel
PULL_INBOUNDS,6121.0,-13.92,102.45,fhare
PULL_INBOUNDS,7522.0,6.8,88.58,svogel
PULL_INBOUNDS,6645.0,-4.52,97.79,ktaylor
PULL_INBOUNDS,7707.0,2.54,100.25,dtravagli
PULL_INBOUNDS,5232.0,7.44,89.09,svogel
PULL_INBOUNDS,8286.0,9.9,103.83,dtunnell
PULL_INBOUNDS,8119.0,-0.42,100.7,dtravagli
PULL_INBOUNDS,6157.0,-3.5,101.5,joravic
PULL_INBOUNDS,7003.0,17.96,94.51,svogel
PULL_INBOUNDS,4469.0,3.49,92.25,fhare
PULL_INBOUNDS,7920.0,-16.48,78.38,againes1
PULL_INBOUNDS,5339.0,-7.15,79.87,fhare
PULL_INBOUNDS,6253.0,-0.28,104.86,jhartzog
PULL_OUT_OF_BOUNDS,,0.0,80.0,mbrownlee
PULL_INBOUNDS,6379.0,-10.92,100.29,tmcallist
PULL_INBOUNDS,9049.0,-15.09,113.22,mbrownlee
PULL_INBOUNDS,10240.0,3.93,80.82,rholmes
PULL_INBOUNDS,16065.0,26.59,69.4,nsaul
PULL_INBOUNDS,1752.0,-22.23,44.05,mbrownlee
PULL_INBOUNDS,5968.0,2.69,104.92,rholmes
PULL_INBOUNDS,6223.0,16.5,94.7,tmcallist
PULL_INBOUNDS,6608.0,-7.8,109.95,mbrownlee
PULL_INBOUNDS,6632.0,-11.94,99.4,tmcallist
PULL_INBOUNDS,4743.0,-3.94,104.34,bjagt
PULL_INBOUNDS,2756.0,16.91,104.65,
PULL_INBOUNDS,5135.0,-12.46,92.33,rholmes
PULL_INBOUNDS,6869.0,-10.17,111.74,jhartzog
PULL_INBOUNDS,6919.0,9.54,93.81,nsaul
PULL_INBOUNDS,8500.0,19.67,78.93,mbrownlee
PULL_INBOUNDS,7725.0,15.08,96.11,rholmes
PULL_INBOUNDS,10535.0,26.05,91.29,tmcallist
PULL_INBOUNDS,7590.0,-8.75,105.72,mbrownlee
PULL_INBOUNDS,6004.0,-0.08,94.66,rholmes
PULL_INBOUNDS,8061.0,-10.03,102.06,nsaul
PULL_INBOUNDS,6170.0,-19.68,95.53,mbrownlee
PULL_INBOUNDS,5552.0,2.86,95.18,tmcallist
PULL_INBOUNDS,7049.0,-0.14,104.86,nsaul
PULL_INBOUNDS,7234.0,10.56,111.18,bjagt
PULL_INBOUNDS,5755.0,13.02,96.34,alaviolet
PULL_INBOUNDS,6769.0,-0.28,108.68,nsaul
PULL_INBOUNDS,6254.0,-8.6,103.03,mbrownlee
PULL_INBOUNDS,4742.0,-10.1,109.36,jhartzog
PULL_INBOUNDS,7744.0,4.29,107.11,mbrownlee
PULL_INBOUNDS,8960.0,10.7,108.81,nsaul
PULL_OUT_OF_BOUNDS,,0.0,80.0,mbrownlee
PULL_INBOUNDS,7159.0,-15.28,114.61,tmcallist
PULL_INBOUNDS,6401.0,-2.99,105.43,rholmes
PULL_INBOUNDS,7446.0,-0.62,111.61,nsaul
PULL_OUT_OF_BOUNDS,,0.0,80.0,mbrownlee
PULL_INBOUNDS,8167.0,-6.96,117.81,jhartzog
PULL_INBOUNDS,4516.0,6.12,105.65,mbrownlee
PULL_INBOUNDS,6489.0,-1.57,110.11,jhartzog
PULL_INBOUNDS,2182.0,-19.68,60.72,rholmes
PULL_INBOUNDS,6585.0,13.84,98.59,tmcallist
PULL_INBOUNDS,4410.0,16.3,81.61,tmcallist
PULL_INBOUNDS,9171.0,1.67,98.44,mbrownlee
PULL_OUT_OF_BOUNDS,,0.0,80.0,mbrownlee
PULL_INBOUNDS,7519.0,9.82,115.29,jhartzog
PULL_INBOUNDS,683.0,-18.88,47.18,mbrownlee
PULL_INBOUNDS,7395.0,-20.33,103.36,nsaul
PULL_INBOUNDS,5600.0,-2.26,104.31,tmcallist
PULL_INBOUNDS,947.0,-24.34,22.5,mbrownlee
PULL_INBOUNDS,3361.0,1.31,88.1,mbrownlee
PULL_INBOUNDS,6639.0,2.86,90.2,nsaul
PULL_INBOUNDS,4240.0,5.68,69.32,dgarlock
PULL_OUT_OF_BOUNDS,,0.0,80.0,hgoldenbe
PULL_INBOUNDS,8358.0,3.2,114.02,shearne
PULL_INBOUNDS,7089.0,-0.44,103.39,dgarlock
PULL_INBOUNDS,6717.0,-10.86,81.84,rlinehan
PULL_INBOUNDS,5868.0,-9.04,94.44,shearne
PULL_INBOUNDS,6501.0,-7.36,84.39,jwilson
PULL_INBOUNDS,8865.0,26.66,68.59,bmatis
PULL_INBOUNDS,6537.0,-5.4,105.07,shearne
PULL_INBOUNDS,6395.0,-8.82,73.47,rlinehan
PULL_INBOUNDS,6937.0,5.02,106.6,shearne
PULL_INBOUNDS,7034.0,-7.8,89.7,rlinehan
PULL_INBOUNDS,10439.0,-26.67,48.42,kpettitsc
PULL_INBOUNDS,9635.0,4.08,70.04,shearne
PULL_INBOUNDS,9712.0,-23.98,111.62,shearne
PULL_INBOUNDS,5685.0,4.08,86.86,rlinehan
PULL_INBOUNDS,7214.0,-1.68,103.47,shearne
PULL_INBOUNDS,6716.0,0.58,102.59,jwilson
PULL_INBOUNDS,8281.0,-0.59,59.27,imccosky
PULL_INBOUNDS,7960.0,-1.32,93.78,shearne
PULL_INBOUNDS,7403.0,-23.83,105.14,rlinehan
PULL_INBOUNDS,7070.0,15.0,100.99,shearne
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,9346.0,23.53,103.98,shearne
PULL_INBOUNDS,7702.0,22.51,77.54,jwilson
PULL_INBOUNDS,6804.0,-11.95,100.33,hgoldenbe
PULL_INBOUNDS,8151.0,1.67,72.74,jwilson
PULL_INBOUNDS,7091.0,-8.02,89.41,shearne
PULL_INBOUNDS,600.0,-13.19,86.21,jwilson
PULL_OUT_OF_BOUNDS,,0.0,80.0,shearne
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,7069.0,-2.48,99.02,shearne
PULL_INBOUNDS,7531.0,9.18,68.37,kpettitsc
PULL_INBOUNDS,663.0,25.93,64.95,
PULL_INBOUNDS,5752.0,6.63,88.98,shearne
PULL_INBOUNDS,5551.0,0.0,80.0,kpettitsc
PULL_INBOUNDS,10434.0,-26.67,54.75,jwilson
PULL_INBOUNDS,7182.0,-0.07,91.02,againes1
PULL_INBOUNDS,8084.0,-10.1,87.34,efortin
PULL_INBOUNDS,7504.0,-10.71,100.77,dtravagli
PULL_INBOUNDS,8608.0,16.02,109.22,dtravagli
PULL_INBOUNDS,8041.0,-8.67,108.75,jkurmanfa
PULL_INBOUNDS,6989.0,17.93,104.11,splunkett
PULL_INBOUNDS,6537.0,0.4,99.13,efortin
PULL_INBOUNDS,7243.0,-13.78,89.93,bmccann
PULL_INBOUNDS,7825.0,-1.37,99.2,jkurmanfa
PULL_INBOUNDS,7239.0,-2.53,96.61,againes1
PULL_INBOUNDS,6647.0,-14.26,94.36,efortin
PULL_INBOUNDS,8422.0,3.81,111.27,jkurmanfa
PULL_INBOUNDS,6372.0,2.72,104.93,dtravagli
PULL_INBOUNDS,12368.0,25.91,55.9,efortin
PULL_INBOUNDS,7903.0,-12.55,104.38,jkurmanfa
PULL_INBOUNDS,6301.0,13.77,90.61,efortin
PULL_INBOUNDS,9191.0,-5.32,84.75,againes1
PULL_INBOUNDS,6935.0,-4.03,104.31,jkurmanfa
PULL_INBOUNDS,6682.0,-0.96,94.97,againes1
PULL_INBOUNDS,4032.0,19.77,91.63,
PULL_INBOUNDS,8891.0,5.66,94.15,iyudkovic
PULL_INBOUNDS,7353.0,-16.99,91.15,efortin
PULL_INBOUNDS,6976.0,1.84,88.5,againes1
PULL_INBOUNDS,7832.0,11.86,88.9,efortin
PULL_INBOUNDS,5781.0,1.09,90.06,abordelon
PULL_INBOUNDS,6979.0,15.34,81.47,efortin
PULL_INBOUNDS,6574.0,3.95,80.52,againes1
PULL_INBOUNDS,6035.0,-14.94,77.38,againes1
PULL_INBOUNDS,6776.0,23.73,94.97,jkurmanfa
PULL_INBOUNDS,11426.0,10.5,78.13,wstewart
PULL_INBOUNDS,6726.0,14.18,90.2,againes1
PULL_INBOUNDS,5847.0,-13.92,84.81,jkurmanfa
PULL_INBOUNDS,7020.0,3.0,93.06,jkurmanfa
PULL_INBOUNDS,8005.0,-2.73,94.43,againes1
PULL_INBOUNDS,7363.0,3.88,87.13,efortin
PULL_INBOUNDS,4374.0,13.98,75.47,abordelon
PULL_INBOUNDS,6397.0,11.45,89.25,jkurmanfa
PULL_INBOUNDS,19610.0,25.5,53.38,iyudkovic
PULL_INBOUNDS,7340.0,1.56,90.0,againes1
PULL_INBOUNDS,407.0,2.72,20.86,bobryan
PULL_INBOUNDS,9632.0,-0.96,75.13,iyudkovic
PULL_INBOUNDS,4795.0,-11.8,93.54,wstewart
PULL_INBOUNDS,3907.0,25.91,59.04,thebert
PULL_OUT_OF_BOUNDS,,0.0,56.25,bmccann
PULL_INBOUNDS,8117.0,0.14,105.36,
PULL_INBOUNDS,7280.0,18.36,110.24,svandusen
PULL_INBOUNDS,8455.0,8.52,96.55,dramsey
PULL_INBOUNDS,8182.0,2.76,110.97,svandusen
PULL_INBOUNDS,7341.0,15.81,105.5,jpolk
PULL_INBOUNDS,4225.0,12.38,91.16,svandusen
PULL_INBOUNDS,7930.0,-17.2,105.21,dramsey
PULL_INBOUNDS,5237.0,-0.73,95.31,mfairley
PULL_INBOUNDS,17091.0,-26.67,54.9,svandusen
PULL_INBOUNDS,8736.0,9.03,105.0,svandusen
PULL_INBOUNDS,7858.0,-18.66,94.73,dramsey
PULL_INBOUNDS,6443.0,12.45,109.44,svandusen
PULL_INBOUNDS,6576.0,13.69,108.34,svandusen
PULL_INBOUNDS,7976.0,10.27,106.01,dramsey
PULL_INBOUNDS,6826.0,10.78,114.75,svandusen
PULL_OUT_OF_BOUNDS,,0.0,80.0,jpolk
PULL_INBOUNDS,9452.0,26.52,56.79,svandusen
PULL_INBOUNDS,7675.0,9.98,106.96,dramsey
PULL_INBOUNDS,8115.0,4.73,115.7,svandusen
PULL_INBOUNDS,7709.0,-12.25,91.31,jpolk
PULL_INBOUNDS,5644.0,1.02,90.43,jpolk
PULL_INBOUNDS,7707.0,-12.46,108.42,dramsey
PULL_INBOUNDS,4869.0,-3.07,104.7,svandusen
PULL_INBOUNDS,7911.0,-1.03,99.83,dramsey
PULL_INBOUNDS,3753.0,-3.5,98.59,svandusen
PULL_INBOUNDS,8703.0,26.3,90.0,jpolk
PULL_INBOUNDS,5963.0,9.61,102.52,svandusen
PULL_INBOUNDS,7121.0,-8.75,99.46,dramsey
PULL_INBOUNDS,4957.0,18.87,88.9,aburgess
PULL_INBOUNDS,8916.0,9.69,86.43,dramsey
PULL_INBOUNDS,7610.0,18.14,102.16,svandusen
PULL_INBOUNDS,7578.0,-0.59,99.17,dramsey
PULL_INBOUNDS,5328.0,6.77,99.9,svandusen
PULL_INBOUNDS,7841.0,-13.78,104.12,dramsey
PULL_INBOUNDS,6476.0,17.04,100.7,svandusen
PULL_INBOUNDS,6588.0,-11.15,94.22,jpolk
PULL_INBOUNDS,5573.0,-17.13,88.61,colsen
PULL_INBOUNDS,6348.0,-0.73,93.64,dramsey
PULL_INBOUNDS,6051.0,-6.64,105.36,svandusen
PULL_INBOUNDS,7368.0,-8.75,83.59,jpolk
PULL_INBOUNDS,5542.0,8.52,95.38,svandusen
PULL_INBOUNDS,7751.0,6.12,108.05,svandusen
PULL_INBOUNDS,5311.0,-13.85,95.02,jpolk
PULL_INBOUNDS,11000.0,26.66,56.94,
PULL_INBOUNDS,8595.0,0.87,108.13,dramsey
PULL_INBOUNDS,7566.0,-1.46,110.97,svandusen
PULL_INBOUNDS,6430.0,6.7,86.5,svandusen
PULL_INBOUNDS,7713.0,-8.24,113.81,svandusen
PULL_INBOUNDS,3907.0,-24.56,22.57,mfairley
PULL_INBOUNDS,7263.0,-11.08,89.85,jpolk
PULL_INBOUNDS,6737.0,-2.12,106.01,svandusen
PULL_INBOUNDS,7576.0,5.24,107.54,dramsey
PULL_INBOUNDS,8106.0,-0.73,105.87,svandusen
PULL_INBOUNDS,7664.0,-2.92,109.66,svandusen
PULL_INBOUNDS,5382.0,-2.7,88.9,dramsey
PULL_INBOUNDS,5844.0,-17.05,85.99,jpolk
PULL_INBOUNDS,6767.0,-4.67,97.64,powens
PULL_INBOUNDS,7488.0,-22.81,94.44,mbrownlee
PULL_INBOUNDS,5677.0,12.09,90.58,joconnell1
PULL_INBOUNDS,6306.0,6.41,87.66,mbrownlee
PULL_INBOUNDS,6555.0,-17.86,103.61,powens
PULL_INBOUNDS,3791.0,-2.63,87.88,rholmes
PULL_OUT_OF_BOUNDS,,0.0,80.0,joconnell1
PULL_INBOUNDS,6256.0,12.96,82.86,mbrownlee
PULL_INBOUNDS,6966.0,14.35,101.65,rholmes
PULL_INBOUNDS,7794.0,17.77,103.83,joconnell1
PULL_INBOUNDS,6031.0,1.6,99.9,mbrownlee
PULL_INBOUNDS,5759.0,-1.46,105.43,messer
PULL_INBOUNDS,6288.0,5.24,93.05,joconnell1
PULL_INBOUNDS,4579.0,15.73,78.78,mbrownlee
PULL_INBOUNDS,5266.0,0.0,80.0,powens
PULL_INBOUNDS,8018.0,-3.5,90.0,mbrownlee
PULL_INBOUNDS,4362.0,-15.96,85.84,rholmes
PULL_OUT_OF_BOUNDS,,0.0,80.0,mbrownlee
PULL_INBOUNDS,7991.0,-18.88,95.97,mbrownlee
PULL_INBOUNDS,6588.0,5.24,91.01,joconnell1
PULL_INBOUNDS,4973.0,-13.85,89.49,rholmes
PULL_INBOUNDS,7021.0,26.66,80.82,powens
PULL_INBOUNDS,3733.0,-9.56,79.73,rholmes
PULL_INBOUNDS,6616.0,-3.36,103.76,mbrownlee
PULL_INBOUNDS,8657.0,-24.27,114.75,joconnell1
PULL_INBOUNDS,8913.0,18.57,102.66,mbrownlee
PULL_INBOUNDS,5313.0,-10.28,88.68,powens
PULL_INBOUNDS,6318.0,7.79,90.65,mbrownlee
PULL_INBOUNDS,6888.0,2.91,101.21,rholmes
PULL_INBOUNDS,6337.0,-10.28,94.0,joconnell1
PULL_INBOUNDS,4932.0,-9.48,93.2,rholmes
PULL_INBOUNDS,4819.0,-22.45,94.58,powens
PULL_OUT_OF_BOUNDS,,0.0,80.0,rholmes
PULL_INBOUNDS,5855.0,7.57,112.13,jwilliams
PULL_INBOUNDS,5222.0,-10.21,87.16,rholmes
PULL_INBOUNDS,6026.0,-4.09,103.9,joconnell1
PULL_INBOUNDS,7233.0,-3.28,109.8,bjagt
PULL_INBOUNDS,4951.0,-3.5,98.51,gmartin
PULL_INBOUNDS,7058.0,16.97,89.56,rholmes
PULL_INBOUNDS,4406.0,2.62,91.45,joconnell1
PULL_INBOUNDS,7973.0,-18.44,100.12,nmbaevoge
PULL_INBOUNDS,7635.0,11.51,96.18,joconnell1
PULL_INBOUNDS,5808.0,-11.66,92.98,rholmes
PULL_INBOUNDS,5020.0,6.63,93.78,powens
PULL_INBOUNDS,5568.0,15.66,86.57,joconnell1
PULL_INBOUNDS,6510.0,-8.89,94.15,rholmes
PULL_INBOUNDS,7161.0,-1.39,95.6,joconnell1
PULL_INBOUNDS,5576.0,-2.19,89.05,mlabar
PULL_INBOUNDS,5878.0,-6.85,101.65,rholmes
PULL_INBOUNDS,8142.0,-15.15,76.02,mcrawford
PULL_INBOUNDS,6000.0,0.0,80.0,bfein
PULL_INBOUNDS,5165.0,-0.3,98.88,mbennett1
